nPsoRun,n_iter,S,fgbest,optDes
172,49,300,0.3329307183875132,[0.20370196203333144; 0.03093543784485519; -0.19660278560503225; -1.0; -0.042630166635895986; 1.0; 1.0; -1.0]
173,138,300,0.33290153902489006,[0.005604966487605741; -1.0; 1.0; 1.0; -0.2232717613702696; 0.22414758614365926; -0.007268297114726578; -1.0]
174,107,300,0.33295611386275603,[1.0; 0.21869676502782578; 0.02452479343246218; -0.20398634842036678; -0.9998890723853251; -0.05056644758145454; -1.0; 1.0]
175,230,300,0.3329003514131059,[0.22696284608377698; 1.0; 1.0; -0.9999996922754831; 0.0007510778095454035; -0.0002913944750771172; -1.0; -0.22719587186221696]
176,54,300,0.332937445262957,[0.22362332114205227; -1.0; -1.0; -0.04540664658776791; 1.0; -0.013898578718663485; -0.1898765611911941; 1.0]
177,273,300,0.3329003044721264,[0.0017973078372073154; -0.9999999851134167; 1.0; 0.0011682558594305074; -0.23069613938116554; -0.9999999927825376; 0.22921383423934585; 0.9999998666803213]
178,306,300,0.3329003369001004,[0.0013534741872730238; -0.22679276010566526; -1.0; -0.00027235183628823446; -1.0; 1.0; 1.0; 0.2262417426752063]
179,222,300,0.3329017175350654,[1.0; 1.0; -1.0; 0.0033298668728437685; -0.23077972552011866; 0.008169315743148844; -1.0; 0.2249398326359165]
180,57,300,0.3329339483756173,[1.0; 1.0; -0.0057592028943488065; 0.19525304857672468; -1.0; 0.05323675666097152; -0.22250455511183867; -1.0]
181,56,300,0.33292033784322955,[1.0; 0.21360849938755128; -1.0; 0.05103511065007391; 1.0; -0.22904573937749234; -1.0; -0.02208814840056963]
182,371,300,0.3329005129082825,[1.0; -0.9999999999594187; 0.001293712333699908; -0.22621468857314192; -0.001617937903949945; -0.999999998863753; 0.22639123985959336; 1.0]
183,196,300,0.332900730455016,[-0.0033993126248760136; -1.0; -0.2267173821763312; 1.0; -1.0; 0.22983131654629863; -0.0027340239273654955; 1.0]
184,174,300,0.3329011255001829,[1.0; -0.009110847271754558; -1.0; 1.0; 0.0009682644358537571; 0.22949729791413093; -1.0; -0.22536073845250196]
185,298,300,0.33290028465437715,[1.0; 1.0; 0.2271016258873876; -0.0013119048386256253; -0.9999999371155958; -0.9999999999343893; 0.0011916304620824044; -0.22704200690378973]
186,191,300,0.33290057240273374,[1.0; 1.0; -0.23124752108268984; 0.23167876390507733; -0.0032597452132542455; 0.002406793365065005; -1.0; -1.0]
187,353,300,0.3329001657800883,[-1.0; -1.0; -0.22914835494976066; 0.0005570571907954835; 1.0; -0.0010818078396706125; 0.22941181510062392; 1.0]
188,119,300,0.3329153813054315,[1.0; -1.0; -0.015989698387711457; 0.23180969502514537; 1.0; -0.23024417220080273; 0.014849168415084107; -1.0]
189,340,300,0.33290031917859725,[-1.0; 0.22903747222404205; 0.0021237574534424676; -0.004234114689812475; 1.0; 1.0; -1.0; -0.22797107458855112]
190,110,300,0.3329058363883546,[1.0; 0.01810304075597801; -0.014374661622940824; 1.0; 0.22034149170367687; -0.22244305896151254; -1.0; -1.0]
191,233,300,0.33290063362391276,[1.0; -1.0; 0.002290708271994295; -0.001149710375723497; -1.0; 0.23204047160355312; -0.23260648139113563; 1.0]
192,78,300,0.33293784960769895,[-0.04723036488201846; 1.0; 0.04957338920076363; -0.1977452338603702; -1.0; 0.19616842242503157; 1.0; -1.0]
193,404,300,0.33290018453894904,[1.0; -1.0; 1.0; -0.2298977478603821; 0.0001935375619863816; 0.0008022039655050905; -0.9999999885767188; 0.22939870130485024]
194,102,300,0.3329017211979045,[1.0; -0.01169844515619621; 0.012096344283197832; -0.22738980433989608; 1.0; 0.22720084374621063; -1.0; -1.0]
195,211,300,0.332901299590455,[0.0031325208406238394; -1.0; 1.0; -1.0; 0.005080484852174139; -0.22716400626906186; 0.22293734983147623; 1.0]
196,220,300,0.3329003886346015,[-1.0; -0.0010925590127249772; -1.0; -0.23136246287113704; 1.0; 0.23146534812690422; 1.0; 0.0008842226140612667]
197,420,300,0.33290016817704626,[-0.00040924870614115626; 1.0; -1.0; 0.0008566356884844609; 0.2280753198612801; -0.22830127116339863; 1.0; -1.0]
198,142,300,0.332914526487775,[-1.0; -0.20998976518068949; -1.0; 1.0; 0.006158134045394882; 1.0; 0.0035023768989724873; 0.20454459603460384]
199,55,300,0.3329652239666481,[1.0; -1.0; -0.03434141853913496; -0.24670819940869335; 1.0; 0.2266872716185033; 0.07142989337477793; -1.0]
200,357,300,0.3329002860395027,[0.22827988367638813; 0.0025398856786082264; 1.0; -0.0037198052533613866; -1.0; -1.0; -0.22768255927135475; 1.0]
201,66,300,0.33290568024621325,[-0.22721978401714124; -0.022382597225030054; 1.0; 1.0; -0.9999947072828586; 0.228834740385553; -1.0; 0.019050314836758467]
202,264,300,0.33290097097925003,[-0.006979787546867709; -1.0; -0.9999999224374796; 0.22660272874955345; -0.22496501736932703; 0.0037544631681993472; 1.0; 1.0]
203,282,300,0.33290018397823296,[-0.22980872341377748; -1.0; -1.0; 0.0011840223972300165; 0.22936804520700171; 1.0; 0.9999999996238245; -0.0003051547422562429]
204,187,300,0.3329026538115913,[-0.01328846737230991; 0.009321338187428686; -1.0; 1.0; -0.2222995610993128; 0.22433466023470633; 1.0; -1.0]
205,61,300,0.3329371250653954,[-0.20184478570042302; 0.1904030372291623; -1.0; 1.0; -0.02498578212018256; -1.0; 0.044105436931058284; 1.0]
206,364,300,0.3329003171551758,[-1.0; 0.2268076730997764; 0.00045488992967016256; -0.22645100896241221; 1.0; 1.0; -0.0011546775161567547; -1.0]
207,238,300,0.3329081582951124,[0.23073264760065948; -0.21776615925932147; 0.9999999457734023; -1.0; -0.023213942857455823; -0.0017352461104174904; 0.9999970815183833; -1.0]
208,141,300,0.33290211135093845,[0.2270067232121895; -1.0; 0.013605993701169501; 0.9999996159637028; -0.999999669990858; -0.22700074727514316; 1.0; -0.013615819464634697]
209,90,300,0.3329151349020407,[0.04406990956715693; -0.22565922109040393; -1.0; 1.0; 0.21348028768894745; 1.0; -0.021444498414810075; -1.0]
210,308,300,0.3329001912756172,[-1.0; 0.22796733083398318; -0.0004727676999342437; -0.2275644235908893; 1.0; 1.0; -1.0; -0.00032312786988724273]
211,167,300,0.33290147053850705,[-0.22340972957172683; 0.9999999974692655; -1.0; 1.0; 0.00657363331734525; -1.0; -0.009206409464433116; 0.22476978005897424]
212,128,300,0.3329097331630735,[-0.01430056188899707; 1.0; -0.24037915669790277; 0.23403340865556901; 0.027446910090160752; -1.0; 1.0; -1.0]
213,260,300,0.33290019041476304,[0.9999999995620472; 1.0; -0.22866118729216428; -1.0; 0.2293267947123786; 0.0008521722216832498; -0.0021756243146901027; -1.0]
214,281,300,0.3329002342857198,[-1.0; -1.0; -0.22732807442168315; 1.0; 1.0; 0.0011205000080614857; 0.22753890694638948; -0.0015354819058619358]
215,132,300,0.33290654054587765,[0.22244218562290768; 1.0; 1.0; 0.021847564646527345; -1.0; -1.0; -0.22461607924167112; -0.01798639099362927]
216,146,300,0.3329035983891502,[-0.00472694644098394; 1.0; 0.22763861730311424; 1.0; 0.01653784630977858; -1.0; -0.2334969800424238; -0.9999989507550925]
217,311,300,0.332900298617136,[-0.22971886973971284; 0.9999994461911261; 0.999999731682835; 0.0009548686169660655; -0.9999999829880313; -0.9999999999708146; 0.22971705006169774; -0.0009405458093638068]
218,162,300,0.33290031055227076,[1.0; -0.0038116172223900575; 1.0; 0.22909921960197566; -1.0; 0.0007158952029559415; -0.2275377450322392; -1.0]
219,508,300,0.33290038496547564,[0.0007731715809439466; 0.226202289586818; 0.0012283147144431096; -0.9999999999999558; -0.999999818417903; 1.0; 0.9999999988011697; -0.22722127697705471]
220,163,300,0.3329119538158093,[0.22518052956652468; 0.036216831312261284; 0.9999997093760765; -0.017458114102660766; -0.9999981716766848; 1.0; -1.0; -0.23462987699205262]
221,406,300,0.33290017647051595,[-0.22848601980256672; -1.0; -0.0015138192490593632; -0.9999999992841767; 0.2284559345308009; 0.0015734611393721561; 1.0; 1.0]
222,287,300,0.3329002101473854,[0.0008941104025493255; 1.0; 1.0; -0.22793612801506913; -1.0; -1.0; 0.22841402496847144; -0.001836882357768878]
223,55,300,0.3329327253873083,[1.0; 0.012779268298553637; 0.21503870417827914; -1.0; -1.0; 1.0; -0.24312576681153436; 0.042947284404130474]
224,299,300,0.3329005448663239,[1.0; -1.0; -0.000602102161604307; 1.0; -1.0; -0.22533871735118646; 0.00011912148613105883; 0.2255838627283042]
225,361,300,0.3329001514800747,[-0.22899342909668627; 1.0; -1.0; -0.9999999998080035; -0.00021738601613111117; 5.9835565319233895e-5; 0.9999999999406465; 0.2290726362947516]
226,240,300,0.33290120256230116,[0.22921710213049923; -0.007988676417896096; -1.0; 1.0; 1.0; -1.0; 0.009423687152413155; -0.22991642904737308]
227,246,300,0.33290040338429205,[0.0005050077759526208; -1.0; -0.0013908615715268018; 1.0; -0.23045697327032963; 1.0; 0.23088860860089155; -1.0]
228,210,300,0.33290178534727183,[-1.0; 0.013114067696368125; 1.0; 1.0; -0.22661832507518945; -0.011014618810228409; -1.0; 0.2255458795427393]
229,61,300,0.33291666474812764,[-0.22275673110124863; -0.02569213674658684; 0.21297440678283894; 1.0; -1.0; 1.0; -1.0; 0.04342008072442875]
230,115,300,0.3329026192090101,[-0.2321876994291307; 1.0; 0.23433469491165057; 1.0; -1.0; -1.0; 0.007674858154501363; -0.012126406303346327]
231,124,300,0.33290331874660123,[1.0; 0.01198159414850956; 0.006124135773114153; -1.0; 1.0; 0.22286656293957263; -0.2320505000925268; -1.0]
232,211,300,0.33290070171503516,[-1.0; -0.004796741573318992; 0.003973437811242406; 0.22652280132381178; 0.9999998402030658; -0.22608981556312666; -1.0; 1.0]
233,230,300,0.33290046005308277,[0.22646005610360906; -0.9999998473993409; 0.0022158966801678194; 0.9999997734224875; -0.22699163203361108; 1.0; -1.0; -0.0011599730725351124]
234,71,300,0.33293845824315005,[-0.029095545413112506; -0.1947231944557233; -1.0; 0.031150335122602728; 1.0; -1.0; 1.0; 0.19370186496361802]
235,685,300,0.3329001624628589,[-0.0004702112375926227; -0.22921500477713166; 0.999999999999652; -0.999999974195645; 0.0006618028110627308; 0.999999999999526; -0.9999999723609554; 0.2291185268749979]
236,75,300,0.3329276050748361,[0.21033727391763476; -0.197037217015388; -1.0; -0.04726489868436695; 0.024463179206431575; 1.0; -1.0; 1.0]
237,295,300,0.3329010283583319,[-0.999999984033673; -1.0; 0.22792990954181114; 1.0; -0.22797298914401526; -0.009414528565584283; 1.0; 0.009499169934573034]
238,61,300,0.33291170273074383,[-0.02029137113201676; 1.0; 1.0; 0.22685625568105952; -0.23416204186484202; -1.0; 0.03446054186038818; -1.0]
239,84,300,0.332922649521943,[-0.03629944683535391; -1.0; 0.04020421617804085; -1.0; -0.2198413708195074; 1.0; 1.0; 0.21838334462474707]
240,366,300,0.332900188575671,[0.2291030059979013; -1.0; 1.0; -0.22925693024081234; 1.0; 0.0015379939292760234; -1.0; -0.0012339750114573572]
241,182,300,0.33290092837346585,[-0.22912206214170966; -0.001695651526817141; 1.0; 1.0; -1.0; 0.0069382235961388625; 0.22644235520017303; -1.0]
242,192,300,0.3329007871907903,[-0.9999998581178853; 0.2295457702216143; -1.0; -0.22999259053649826; 1.0; -0.00699113352013114; 1.0; 0.007883902545157903]
243,210,300,0.33290032814662,[-0.001442368813836837; -0.22684056577822986; 0.2285843246175468; -1.0; -0.0019966698201877146; 0.9999999997009441; 1.0; -1.0]
244,99,300,0.33290599508994123,[1.0; -1.0; -0.010923802035904324; -0.21666962858769945; 1.0; -1.0; -0.007600213717235591; 0.22627335391466402]
245,237,300,0.33290016775932696,[-0.2287719566991057; 0.9999999907566562; 0.22910206175261744; 1.0; -1.0; -0.000979125874394388; -1.0; 0.00032180525661651096]
246,59,300,0.3329695814037875,[1.0; -0.0011064745348711713; -1.0; -1.0; 0.18508652182627774; -0.22303007009398346; 0.06163984545900905; 1.0]
247,139,300,0.3329025087532809,[0.010578282388598523; -0.013146142464205372; -1.0; 1.0; -0.22240879008589584; 0.22375108003630764; 1.0; -1.0]
248,155,300,0.3329039184192948,[0.012819433291872287; 1.0; 0.002913617159206321; 0.2247207929726746; -0.2327430614487109; -1.0; 1.0; -0.9999992342444719]
249,285,300,0.3329010398822174,[-1.0; -1.0; 0.2245767374328272; 1.0; 0.0004128911717644499; -0.2259043914778469; 1.0; 0.002108688254211218]
250,251,300,0.33290048328256105,[0.9999999900490132; 1.0; -0.003047701337936935; 0.2278239384269799; -0.001095510292138266; -0.22571481009612443; -0.9999999049883629; -1.0]
251,251,300,0.3329001797281096,[-1.0; 1.0; 1.0; -0.22870116814681127; -0.0006615847527331328; 0.22817619091154442; 0.0017020974999910868; -0.999999997917266]
252,165,300,0.33290153654080784,[1.0; 1.0; -1.0; 0.22380577132079785; -0.007999599856795095; -1.0; 0.00960610175456688; -0.22463422868256325]
253,198,300,0.3329021148596329,[0.0032149470743281436; -0.2324322769682683; -1.0; 0.999991805299967; -1.0; 0.23061693283165652; 1.0; 0.0005908796764344257]
254,176,300,0.3329016210499512,[1.0; -0.007880204704910665; 1.0; -0.0022345237737265936; 0.2276128744135925; -1.0; -1.0; -0.2224121660751916]
255,157,300,0.3329003747966298,[-1.0; 1.0; 0.0049460110958327985; -1.0; -0.00449880980298876; 0.22825379817245076; 1.0; -0.22847931249843934]
256,399,300,0.33290023902900123,[0.22760244294898346; 0.999999998367767; 0.0012418113616899425; -0.9999999797921033; -0.0017316267967306008; -0.22735464589083115; -1.0; 1.0]
257,57,300,0.3329446938622921,[1.0; 1.0; 0.022417840076903155; -0.2247691112525379; -1.0; 0.24414278181035995; -1.0; -0.059126381957277346]
258,319,300,0.33290030075655486,[-0.22841930708640992; 0.999999999326121; -1.0; -1.0; -0.0026994922901480856; 0.227737717323535; 0.00404918986868987; 1.0]
259,82,300,0.3329038292280564,[-0.2298837695588661; 0.22410819440140434; -1.0; 1.0; 0.01770487599916072; -0.0062120328022075705; 1.0; -1.0]
260,205,300,0.33290062470698195,[-1.0; -0.2304065110112317; 1.0; 1.0; 0.22989687517336105; -1.0; 0.006874351115579709; -0.005855190282927621]
261,100,300,0.3329050631675905,[0.015356823157111156; -0.2293263126751148; 0.22079542885292996; 0.0014647569368188857; -1.0; 1.0; 1.0; -1.0]
262,228,300,0.33290117397418184,[1.0; 1.0; -0.008373276783911246; 0.010144153450532488; -1.0; -0.22829249587000697; -1.0; 0.22738309166275592]
263,45,300,0.3329241193233513,[-1.0; -0.21237655317598497; 1.0; -1.0; 1.0; -0.027504016362809525; 0.21252493596988914; 0.028870904808093956]
264,219,300,0.33290063215757265,[-0.23237631140087806; -1.0; -1.0; 1.0; 0.2300207808585171; 0.004992777905108547; -0.00025148906612134747; 1.0]
265,281,300,0.3329002886468496,[0.2278336486814154; -1.0; 1.0; -0.003198963620637976; 0.0030600712530171907; -1.0; 1.0; -0.22776434410993152]
266,60,300,0.3329850101415136,[-0.16201133137937979; -0.08959049847053915; 0.03964340742617288; 1.0; 0.19508880633422476; -1.0; 1.0; -1.0]
267,283,300,0.3329005828021735,[-1.0; 1.0; -0.004261212932128812; -1.0; 0.22927313766557406; -0.23059471399702633; 0.006903814120386861; 1.0]
268,186,300,0.3329005080912392,[0.22809991537794502; -0.9999999952982908; -0.2260762704800121; -0.005351691355838392; 0.9999999685668746; 0.0013709793770857821; 1.0; -1.0]
269,323,300,0.33290056578696003,[-5.8590406019359484e-5; 1.0; 0.0013237522213348325; 1.0; -0.9999996302811623; -0.2302917536328294; 0.22963237717659757; -0.9999999994402728]
270,246,300,0.3329003664952087,[-0.22821784665441996; -1.0; -0.004107024883261407; 0.2301090300832189; -1.0; 0.00033834598299508983; 1.0; 1.0]
271,226,300,0.3329017081162673,[0.2247611029820253; -1.0; -0.007100223491540744; -0.22617780793154738; 1.0; 0.9999973424041975; 0.009911460586386523; -1.0]
272,179,300,0.33290120070844875,[-1.0; 1.0; -0.007435627914077507; 1.0; -0.22632753069930958; -1.0; 0.009560990833781084; 0.22524390474729195]
273,109,300,0.3329028927370802,[-0.0038862640900849954; 0.2217248211964252; 1.0; -1.0; -0.0016265838574005846; -1.0; -0.2188353507128906; 1.0]
274,77,300,0.33290791129108044,[-1.0; 0.21790243089777106; 0.014510976177994054; 0.011835540129229577; 0.9999995687679595; -1.0; 1.0; -0.23154820026448422]
275,77,300,0.3329364868720819,[-0.029001344241345674; 1.0; -1.0; 0.20083499057354356; 1.0; -1.0; 0.07155260788613783; -0.22515267220797652]
276,290,300,0.3329002878067717,[0.9999999634818231; 0.0005979185966209569; -1.0; -0.0010465368091830405; -0.9999998031305103; 1.0; -0.2292709544042774; 0.2294882759178169]
277,133,300,0.33291652714612774,[-1.0; 1.0; -0.043152258654329124; 0.22975634856498667; -1.0; -0.21237959886575328; 0.010418156948907758; 1.0]
278,86,300,0.3329358521687743,[1.0; -1.0; 1.0; 0.2101838371116347; -0.19909343798735746; -0.05326038911816239; -1.0; 0.0333274235068955]
279,252,300,0.33290032952138204,[-0.22715806769820482; 0.22667484870338547; 0.002498050805164841; -1.0; 1.0; 1.0; -0.0015452814160090383; -1.0]
280,320,300,0.33290017124811944,[-0.22806158197635257; 0.2281765854570801; 1.0; 0.0005971485080599854; -1.0; -1.0; -0.000824672303174505; 0.9999999984438742]
281,351,300,0.3329001569377652,[-0.2289290797834321; 0.0007475039606855386; -0.0007652022521929399; -0.9999999931030705; 0.22893789587302643; 1.0; -1.0; 1.0]
282,168,300,0.332900219397522,[-0.0016452914610427783; -1.0; 1.0; -0.22842756023224778; 0.9999999981677501; 0.0016601513287122886; 0.22842312564571218; -1.0]
283,283,300,0.33290025199670803,[-0.0011198763962518062; -1.0; -0.22901166960768118; 0.0032816263719487363; -1.0; 1.0; 1.0; 0.22792076097686279]
284,219,300,0.33290088093360765,[-0.9999999999939067; -0.007113850849347578; 0.0025526463262950947; 0.23274289266836626; 1.0; -0.23047951395857408; 1.0; -0.9999999777140429]
285,263,300,0.33290092882425093,[-0.22535412576925185; 0.9999988967711608; 0.0035051520972575966; -0.0023208020753213198; 0.22475918395518435; -1.0; 0.9999999996130933; -0.9999999531146021]
286,386,300,0.332900166731691,[1.0; 1.0; -0.9999999924883453; -0.0011377918849806935; 0.0005994072293056378; -0.22831321042769134; -1.0; 0.2285847968868266]
287,313,300,0.33290023000456,[-0.9999999304598159; -0.23014277003542516; 0.22975714909120065; -0.00038220361094706487; 1.0; 0.0011539995321443624; -1.0; 1.0]
288,190,300,0.3329003507540983,[1.0; -1.0; 0.23087232777522418; -0.002799611311327964; 0.002482394020659607; -1.0; 1.0; -0.23071442930601874]
289,148,300,0.33290570714603746,[0.2237758061440814; -1.0; -1.0; 0.9999993152540436; -0.003361482214321103; -0.23150865967582668; 0.018908586208360115; 1.0]
290,70,300,0.3329293691035694,[0.23402880493596806; 1.0; 0.042544202735667114; -0.0582808498155786; -1.0; 1.0; -0.22586938495661854; -1.0]
291,378,300,0.33290028390490567,[-0.22813649768438135; -0.0017651465193172754; -0.0019155714382806575; 1.0; 0.22998654724210416; -1.0; 0.9999999938786512; -0.999999999876131]
292,385,300,0.3329005311477383,[1.0; -1.0; 0.0025792465871306474; -0.003202259693646668; 1.0; 0.22593425104576903; -0.2256149833276637; -0.9999999999968872]
293,166,300,0.33290089564785796,[0.007542373605094835; 0.2291495529607585; -0.23246605772858225; 1.0; 1.0; -0.0008829591910445512; -1.0; -1.0]
294,74,300,0.3329474345077046,[-0.1944718235677734; -1.0; -0.9999428669449901; 0.04027255607146167; 1.0; 1.0; 0.20629998331885227; -0.06102012130138083]
295,412,300,0.33290016859915617,[-0.0009826667963240903; 1.0; -1.0; -1.0; 1.0; -0.2284703103833841; 0.22832650842173974; 0.0012676267929555762]
296,124,300,0.33290215164323766,[0.013795739741162598; -0.006399371697186196; 1.0; -1.0; -1.0; -0.23308289462241533; 1.0; 0.22942019447865836]
297,125,300,0.33290584687850655,[1.0; -0.2382039645325083; 0.01610744525188319; -1.0; 0.2366709132181388; -0.013017185070240439; -1.0; 1.0]
298,70,300,0.33293228648418904,[1.0; -0.06226617605130213; -1.0; -0.19867903055357286; 0.22478422152786198; 1.0; 0.016107287834261918; -1.0]
299,202,300,0.3329004627103182,[-1.0; 0.22587143077894456; 0.0034321441872727106; 1.0; -0.22675111612330764; 1.0; -0.0017045780222342604; -1.0]
300,131,300,0.33290523583521114,[0.0007762984129059125; -1.0; -1.0; 0.019822890285872204; 1.0; 1.0; 0.22076012625620364; -0.23132044584136185]
301,55,300,0.332954223600737,[1.0; -0.0025451980878703085; -1.0; 0.267662237947152; -0.011959918725882797; 1.0; -1.0; -0.2615667928091082]
302,183,300,0.33290021078138626,[0.999999966221436; -1.0; -0.22984249482623956; 0.2293575112604516; 0.0011441755681119536; -0.0001723993161979161; -1.0; 1.0]
303,240,300,0.33290040271219046,[-1.0; 0.9999999658541379; -0.0033730697078399145; 0.0044572743291744965; 0.22693539589878509; -0.22748612433448845; -1.0; 0.9999999506087274]
304,448,300,0.332900316156892,[0.22977795517255192; 0.0037480152494304276; 1.0; 1.0; -0.23003789397245084; -0.9999999967437951; -0.0032281534600276654; -1.0]
305,268,300,0.33290069597549715,[0.9999998780148001; 0.22705270413476225; -0.22768149310474997; 0.0006305748251153387; -0.9999977668067448; -1.0; 0.9999999995934014; 0.000558847870788227]
306,566,300,0.33290059830294505,[-1.0; -1.0; -0.001943619320982492; 0.999999296985713; -0.2266091015163613; 0.22665282266443554; 0.9999986805351024; 0.0018793134907607732]
307,290,300,0.3329002229026387,[0.999999999955741; 0.2293454863322783; 1.0; 0.0019886905679369167; -0.22963661001610372; -0.00141130552491846; -0.9999998543759056; -1.0]
308,104,300,0.3329033423710031,[-0.004406943831383752; -1.0; -1.0; 1.0; 1.0; -0.0043963786612289685; -0.21800097188805645; 0.22266381314695377]
309,328,300,0.33290031780580226,[0.9999998643049697; 1.0; -0.9999999999999635; 0.0016733813793326404; -1.0; -0.22782531683368284; 0.0007381854907945525; 0.22660264924535495]
310,168,300,0.33290040413472066,[1.0; -0.2283766683545217; -1.0; -1.0; -0.0013503123368418714; -0.001871293802887105; 0.2299831724341506; 1.0]
311,127,300,0.3329020794507308,[1.0; -0.0010672811536117256; 0.2354828611231293; -1.0; -0.006501299915094379; -0.999998530663492; 1.0; -0.23176789864509972]
312,160,300,0.3329109627797084,[1.0; 1.0; 0.0010191172326894406; -0.9999992848485296; -1.0; 0.013509223342743938; -0.24328805863757605; 0.23608814137781464]
313,279,300,0.3329003787963071,[-0.2295986793185127; 0.23004284677182701; -0.9999999997625905; 1.0; 1.0; 0.003418887444266037; -1.0; -0.004299523587758578]
314,403,300,0.3329001624499782,[-1.0; 0.2284395195767548; 0.9999999996513042; -0.22876359749499925; 1.0; -1.0; 0.0006240798823757249; 1.797783540705058e-5]
315,42,300,0.33295414763785913,[1.0; 1.0; 0.0184503381651607; 0.04024532381274132; -0.24704160763861527; -1.0; -1.0; 0.21927474171800337]
316,136,300,0.33290400030857625,[-0.22836427999449682; -1.0; -1.0; 1.0; -0.009940346792166262; 0.2224449973270327; 0.02145376654511016; 1.0]
317,200,300,0.3329003057651043,[0.2290800589907378; -0.004297595159372174; 0.00358574965550589; -1.0; -1.0; -0.2287218418438869; 1.0; 1.0]
318,358,300,0.3329001834888302,[-0.000396579124154765; 0.2282259397447242; 1.0; 0.00047398454711752207; -1.0; 1.0; -1.0; -0.22826331729034344]
319,60,300,0.3329113133806191,[-0.007301575251028127; 1.0; 0.014076620069413494; 1.0; 0.20941536108089576; -0.21324366545662374; -1.0; -1.0]
320,249,300,0.33290025822122327,[1.0; -0.0010262240632384304; -0.23050490940324367; 1.0; -1.0; 0.23057831922264657; -1.0; 0.000878735753211862]
321,205,300,0.3329004282515516,[1.0; -0.999999911423957; -1.0; 1.0; -0.0034736453872969133; -0.0011773307709523652; -0.2275970546078229; 0.22993432948419798]
322,177,300,0.33290069588129495,[0.9999999771975445; -1.0; -0.00750125173819348; 0.22850166222737564; 0.003557437714377957; 1.0; -1.0; -0.22650549080820753]
323,98,300,0.33290421153946376,[-1.0; 0.016451695312374903; -1.0; 1.0; 1.0; -0.011962367903308223; 0.22066047682492196; -0.22307331229607474]
324,88,300,0.33293734123339414,[-0.0034701150480058313; 1.0; 0.1997440285243213; 1.0; -1.0; 0.060202798072591115; -0.23113001010032366; -1.0]
325,240,300,0.33290046352099,[0.0023522112959282423; 1.0; 1.0; 0.22879616289400972; -0.9999999980873556; -0.22698833059231024; -0.00592410452815118; -1.0]
326,108,300,0.33290543422892493,[-0.22469597457995907; 0.02250418146185542; 0.22250108240805716; -1.0; -0.01818315087663714; -1.0; 1.0; 1.0]
327,234,300,0.3329002321508141,[0.00026063860032419606; 1.0; -0.9999999785257552; -0.22812914680332283; -1.0; 0.22724608518956008; 0.001483476505993788; 1.0]
328,240,300,0.33290018165096913,[0.9999999924178232; -0.22797855842582795; 0.228545527605158; 0.9999999619559392; 4.093090754137415e-5; -1.0; -1.0; -0.0011632126901945496]
329,187,300,0.33290028945906397,[-0.002862876605462421; -1.0; 1.0; 0.23033529330269834; 0.0016438132840606021; -0.22972356915266126; -1.0; 1.0]
330,85,300,0.33290155763283036,[-1.0; 0.22329928692821344; -0.2225213820150933; 6.149285960605107e-5; -0.0015154991234543752; -1.0; 1.0; 1.0]
331,176,300,0.3329005342839277,[-1.0; 0.0014180841364246789; 0.22886805122772652; -0.2299269213508574; 1.0; 0.0006396589475806732; 1.0; -1.0]
332,291,300,0.3329001683263597,[-0.000325099498842592; -0.22836619268358885; 0.00038373171896749817; -1.0; 1.0; 0.22833576869051503; -1.0; 1.0]
333,80,300,0.33290175409399536,[-1.0; -0.23328488330863992; -1.0; -0.005807007354161323; 0.23484517932979418; 1.0; 1.0; 0.002679833107278486]
334,355,300,0.3329001855405962,[0.22821453892217003; 0.0009918693649602851; -0.22855252249771607; 1.0; -0.9999999641179284; -0.00032095556369803377; -0.999999987803384; 0.9999999148365901]
335,83,300,0.33291214031191174,[-1.0; -0.03534628561937135; -1.0; -0.21920775526100808; 1.0; 1.0; 0.008313721739650398; 0.2331954720220371]
336,64,300,0.3329287984207747,[1.0; -0.046336015197905034; -0.23726096282617248; 1.0; -1.0; -1.0; 0.042494692236153604; 0.23906022071748873]
337,259,300,0.33290037500461694,[-0.22863411326498284; 0.005092653934929511; 1.0; -0.999999999229385; -0.0030975881967888717; -0.9999999976319647; 1.0; 0.2276268464435325]
338,319,300,0.3329001638080542,[-0.22908512062429603; -1.0; 0.22870670438854168; 0.0010758878208134766; 1.0; 0.9999999999866446; -1.0; -0.00032313567888132616]
339,194,300,0.33290142651884685,[-0.003422850535053835; -0.9999998407936359; -0.0007427512153216811; 0.9999999999764001; -0.22354200478409117; -0.9999969997079377; 0.22565685868570776; 1.0]
340,410,300,0.3329002636330574,[1.0; -1.0; -0.003519237447774371; 0.22896447104084247; 1.0; 0.0033097935964019752; -1.0; -0.228859084715409]
341,239,300,0.3329004537383246,[0.2302793376721195; 1.0; -0.004880088222183098; 0.003684222035912434; 1.0; -0.2296760193988411; -1.0; -1.0]
342,80,300,0.3329205868795436,[-0.0390531998089076; 0.031856317774409955; -0.2364888578159219; 1.0; -1.0; -1.0; 1.0; 0.24011249503101176]
343,66,300,0.3329066718893777,[-0.225453826807136; -1.0; 1.0; 0.019418867146775553; -1.0; -0.025310932585459814; 1.0; 0.22858744631665087]
344,168,300,0.3329008358485304,[0.007407114730558969; 1.0; -1.0; -0.2278587526408325; 1.0; -1.0; -0.002009841831573602; 0.22510983481604713]
345,351,300,0.3329003389425692,[-1.0; 1.0; -0.003675199544109537; -0.22793661029423543; 0.22784062704518174; -1.0; 0.003868990408057966; 1.0]
