nPsoRun,n_iter,S,fgbest,optDes
189,315,300,0.5794100630989012,[0.9999999589145473; -0.9999999780339877; -0.7800585435210844; -0.0013903170230398175; 0.7798119717875466; -0.0013442345068163427]
190,517,300,0.5794089984725161,[0.7798787699542248; -0.9999999604162002; -0.0006225520319119673; 0.9999999116347588; -0.7799920194094193; -0.000633563897540148]
191,1057,300,0.5794099396858003,[-0.9999999999999306; 0.9999999999996475; -0.0013287360632402215; 0.7798155034873453; -0.7800550937050693; -0.0013287349178078872]
192,372,300,0.5794087404123939,[0.7799358432055231; -0.00029096298202064056; 0.00030065415066068263; -0.7799349709295363; 0.9999999944746195; -1.0]
193,701,300,0.5794094638509188,[0.9999999999911319; -0.7800296758941502; -0.0010464849180857319; -1.0; -0.0010459124529398893; 0.7798410316170312]
194,460,300,0.5794087874935027,[-0.00025330359821783407; 0.9999999261475818; -0.9999998432489505; -0.7799554018313908; -0.0001898923891730968; 0.7799154402788621]
195,461,300,0.5794087245227193,[0.7799561240672169; 1.0; -0.779914755652836; -0.9999999996162722; 0.00022843517777561064; 0.0002304140233954822]
196,384,300,0.5794089240610154,[0.999999990242944; -0.0006155964488819673; -0.7799776842510867; 0.7798929997977705; -1.0; -0.0003236934343900902]
197,287,300,0.5794088881825683,[0.7799742593716533; -0.7798965287318849; -0.9999999530280955; 0.0003504490889903902; 1.0; 0.0005109326681890895]
198,39,300,0.5810059065639577,[-0.7823901366055859; 1.0; 0.7781784944916517; 0.024356062236408516; -1.0; -0.04222397540784506]
199,253,300,0.5794088831391414,[-0.7799512100771254; -0.0002917744945257373; 0.779919864684361; 1.0; -1.0; -6.136446598666026e-5]
200,362,300,0.5794087272939719,[-0.7799466032723854; 0.9999999999999885; -1.0; -0.00021214533046342432; -3.446710596239522e-5; 0.7799243044341594]
201,492,300,0.5794088201057631,[0.7799290668295038; 1.0; -0.7799416142615525; -0.9999999940714435; -0.000486824743231291; 0.00034764087241612467]
202,627,300,0.5794093280702564,[0.7798690407880293; -1.0; -0.7800012171494968; -0.0004364541654242678; 1.0; -0.0010296182312275657]
203,267,300,0.5794086996646572,[-0.00011929387729958215; 0.7799324301600182; 0.9999999999512144; -0.7799384401308732; 5.258536788973572e-5; -0.9999999766252955]
204,492,300,0.5794088839134186,[0.0005774580713263035; 0.00011811120924128728; -0.7799039755802789; 0.7799666806695311; -0.9999999893412875; 1.0]
205,269,300,0.5794101855543179,[0.0012358765910784157; 1.0; -0.779823980744342; 0.7800480088051595; 0.001252436766974263; -1.0]
206,372,300,0.5794087476978611,[0.9999999994418132; -0.7799514843697622; 0.7799193242459509; -0.0003262642685282545; -3.0451926969272026e-5; -1.0]
207,497,300,0.5794094740322333,[-0.7798484117237519; -0.9999999998843572; 0.9999999997155485; 0.0008339465926737967; 0.001091920581981558; 0.7800220419155811]
208,322,300,0.5794088166413569,[0.0004083869002819821; -0.0003332912682940549; -0.9999999548583247; 0.7799388250183242; -0.779932002788464; 1.0]
209,443,300,0.5794089724975617,[1.0; -0.7799689861146866; -6.850406065836785e-5; -0.999999999906991; -0.0006775278174184119; 0.7799016431986379]
210,471,300,0.5794087657141788,[-1.0; -0.7799115096235927; 0.7799593072297243; 0.0003405455058420991; 0.9999999996989863; 0.0001896348113600232]
211,243,300,0.5794096332107936,[0.7798633552267076; 0.999999916367714; -0.000968106925805251; -0.0006179344325710447; -0.7800065125591176; -1.0]
212,436,300,0.5794090794320899,[1.0; -0.0005136414718786567; -0.7799205130212749; 0.0008379517063265778; -0.9999999876513926; 0.7799497637242394]
213,256,300,0.579409070269687,[-0.0005122969731640835; -0.7799920741935631; 0.9999999357017685; 0.7798785999945335; -0.0007459976307670818; -1.0]
214,876,300,0.579411221395016,[0.9999999999312609; -0.9999999999999569; -0.001889902342387297; 0.7797647595496575; -0.7801055391610197; -0.0018899065641560851]
215,444,300,0.5794087254511802,[1.0; -0.7799312690635097; 0.00023508553379467817; -0.0001428220779315351; -0.9999999999929003; 0.7799395998786604]
216,438,300,0.5794087060346709,[7.760867011063347e-6; 2.4680437512450057e-5; -0.9999999970829427; 0.7799368891213577; -0.7799339992477246; 1.0]
217,706,300,0.5794088436725571,[-0.9999999998785098; -0.7798975128328343; 0.999999994907247; 0.0004876004308545649; 0.0003528392690396411; 0.7799732826621558]
218,313,300,0.5794088859336208,[-0.00011145900226772491; -0.7799495548517364; -0.9999999976962478; 0.9999992197457876; 0.7799211495307875; -0.00020153071540131482]
219,370,300,0.5794090614370797,[0.7799444923217863; -0.7799258190872668; 0.000817890657050501; -1.0; -0.0006108102015591542; 0.9999999997753722]
220,916,300,0.5794111463585597,[0.7801030074759024; 0.0018617293317570733; 1.0; -0.9999999999996457; -0.7797673086898513; 0.0018617270896735877]
221,468,300,0.579408701912097,[-3.6809132057266136e-5; 0.7799412057236345; -0.7799296603419107; -1.0; 0.00016486685382335713; 0.9999999998861292]
222,718,300,0.5794107471394871,[1.0; -0.001703914091565572; -0.7800888228725318; -0.001703853365097939; -1.0; 0.7797815865692264]
223,360,300,0.5794089759625171,[-0.779936086124124; 0.9999999286277644; 0.00026867074421856084; 0.7799355465527114; -0.00026211647735348384; -1.0]
224,418,300,0.5794091541796386,[0.0006163609661467843; 0.7800004149526634; -0.7798701748352942; 0.0008282344158060133; 1.0; -1.0]
225,732,300,0.579409329795628,[-0.9999999819168525; -0.7799972953860809; -0.0003819485916086375; 0.7798729712918152; -0.000996395375319251; 0.9999998394579017]
226,439,300,0.5794106268114728,[-0.0016138665094064708; 0.9999999157463005; -1.0; -0.0016442767888543062; 0.7797883700421206; -0.7800820574632582]
227,323,300,0.5794093844092378,[-0.7799461404389634; 0.9999998182398295; 0.0007056186012396433; 0.7799244333468838; -0.0009453763593334195; -0.9999999396988629]
228,520,300,0.5794092753536204,[-0.7800103789297408; 1.0; -0.0007341199198030311; 0.7798602075124172; -0.0009316136769808853; -0.9999999569599805]
229,343,300,0.5794095484046691,[1.0; -0.001079115846170175; -0.7800338240070988; -1.0; -0.0011058090025361613; 0.7798368379325329]
230,475,300,0.579408902547305,[0.7799655754897571; 0.9999999895787016; -0.7799050290399675; -0.9999999999131047; 5.9405633866843275e-5; 0.000612184691467028]
231,388,300,0.5794087708922242,[0.7799251184441783; 1.0; -0.9999999946913798; -0.0003858651618419416; -0.7799456434870208; 0.00015823365660690104]
232,370,300,0.5794090028156383,[-0.7799778916869372; 0.9999999923412296; -0.9999999465690147; -0.0003057061173773253; 0.7798928845542192; -0.0006396544935182336]
233,229,300,0.5794115110778915,[0.7800658263790282; 0.0018073335396773147; -0.7798046058721264; 1.0; -0.9999988643829943; 0.0010626867880245414]
234,186,300,0.5794097797853408,[-0.0005996956852505985; -0.7799376324403433; 0.9999999995948684; -0.9999998403872103; 0.0006251662515876594; 0.7799358393610311]
235,729,300,0.5794089028982928,[-0.9999999911329887; 1.0; 0.779981045759444; 0.0005678653392833356; 0.00044499011876250323; -0.779889728225385]
236,309,300,0.5794092162925826,[0.9999997724386621; -1.0; 0.7798975244904253; -0.7799728720045263; 4.435992127083729e-5; -0.0008770866995638244]
237,1467,300,0.5794120222855188,[0.002168050988075924; -0.9999999999999996; -0.779739589593013; 0.002168022398763418; 1.0; 0.7801305225236724]
238,678,300,0.5794089525246131,[-0.0006211592191376521; 0.7798820640321167; -0.999999999995632; -0.7799887285183715; 1.0; -0.00056194151944552]
239,575,300,0.5794087390386546,[0.7799132180093761; -0.7799576416696279; -0.9999999999999934; -0.0002813219748051575; -0.00021142272083703452; 1.0]
240,748,300,0.5794089925560002,[-0.9999999903038425; 0.779994213987655; 1.0; 0.0006497055762246459; 0.0006548290283560385; -0.7798765989709948]
241,279,300,0.5794099798212498,[0.7798418502922785; -0.0006125073311179117; -0.0014512817808087202; -0.780027851578979; -1.0; 0.9999999999332709]
242,243,300,0.5794097343920278,[-0.0007638011365744576; 0.7798507422215953; -0.0011056554682382599; 0.9999994036565436; -0.7800199379880169; -0.9999999877168891]
243,434,300,0.5794093897759858,[-0.9999999916339006; -0.7800248667991324; 0.7798458618663447; 0.9999999980485488; -0.0009927059927196337; -0.000992708048670283]
244,578,300,0.5794087572292783,[-0.0003256259748255466; -0.7799585693608744; 0.7799122785857696; 0.9999999984151506; -1.0; -0.00018763441120339756]
245,226,300,0.5794109443202968,[0.7797996545033559; -0.00123661391155737; -0.0017685688638247909; -0.99999941617598; -0.7800700636883021; 0.9999999524488775]
246,380,300,0.5794087648900157,[0.7799405429152301; -0.7799302489735397; -0.00019311577362545108; 0.0003070905403037076; 1.0; -0.9999998935138679]
247,335,300,0.5794088445535026,[-0.9999999997753847; 0.0005161310149212045; -0.0003360944192676586; 0.7799434349747985; 0.9999999776480226; -0.7799272339365416]
248,437,300,0.5794087180375951,[0.7799396019668589; -0.7799312380973462; 1.0; 0.0002370928564961569; -0.00014432904067503689; -1.0]
249,471,300,0.5794088377079036,[-0.7799468819795318; 0.00021830219583120832; 1.0; -0.9999999991432771; 0.7799238603186585; -0.0004747117862813826]
250,334,300,0.5794097500693851,[-1.0; -0.780038579189429; -0.0010857214455036158; -0.0012010961589914231; 0.7798321964854199; 1.0]
251,915,300,0.5794093198384473,[-0.0009444630087993652; -0.7800205208607115; 0.77985022069443; -0.000944467628586866; -0.9999999999979341; 1.0]
252,637,300,0.5794086876608443,[0.779938200979022; -0.7799326875422795; 3.480474287497446e-5; 1.0; 2.6349241818618892e-5; -1.0]
253,444,300,0.5794095878155684,[1.0; 0.7800353278019163; 0.0011247330720179755; 0.0010938665727836582; -0.7798353008417762; -0.9999999771450819]
254,590,300,0.5794091482109319,[-0.9999999997040661; 0.9999999999852928; -0.7798627455570764; 0.0008065063222633651; 0.0008050091408595152; 0.7800080347302002]
255,441,300,0.579409537925851,[0.7800323589011974; -0.7798383156091554; 0.0010870507841537794; 0.0010654463248186761; 0.9999999986398994; -0.9999999536630827]
256,400,300,0.5794093207380104,[-0.0009467201765739982; 1.0; -0.0008981319321099165; 0.7798521984980998; -1.0; -0.7800185299305836]
257,482,300,0.579408721371202,[-8.162733941756577e-5; -0.7799499712653057; -1.0; 1.0; -0.00024104324523850605; 0.7799208803835205]
258,467,300,0.5794088370384327,[0.779970441327925; -0.7799003365988931; 0.0004719588552880104; -1.0; 0.0003056153282464568; 0.9999999866543691]
259,539,300,0.5794087002533079,[0.00015228462424277784; 0.7799354803980718; -0.0001512764615711591; -0.7799353895044606; 1.0; -1.0]
260,814,300,0.5794100539748378,[-0.7798101456667805; 0.7800604249097269; 0.9999999999805803; 0.0013880150992562918; 0.0013880139152911788; -0.9999999999800373]
261,401,300,0.5794090405541499,[-0.7799498547777648; 0.0004552115124506883; 0.7799204758932616; 0.9999999279806497; -1.0; -0.0007809230378569973]
262,420,300,0.5794108267202449,[0.7800835550192662; 0.0016275065162561604; 0.9999999077455823; -0.7797874692953612; 0.0016559330901277842; -0.9999999997298266]
263,757,300,0.5794087633091425,[0.9999999919373546; -0.9999999856494362; -0.7799091145296816; 0.00030487252636033664; 0.0002787333088262858; 0.7799617459202981]
264,404,300,0.5794089469541954,[-0.0004271180889214062; -1.0; -0.779934499831642; 0.0004489918815053663; 0.9999996179940023; 0.7799363516837123]
265,414,300,0.5794089560911495,[1.0; -0.7799810967373969; 0.7798899856395589; -0.0005314751197161143; -0.00047829889685593516; -1.0]
266,328,300,0.5794111317822355,[-0.7800412765813847; 0.779827803532975; -0.0016687517180360189; 0.9999971372789632; -0.0006944366910219999; -1.0]
267,729,300,0.5794088363553209,[1.0; -0.0004837486400009172; -0.7799356116103252; -0.9999999951866684; 0.0004775622599135271; 0.779935066269718]
268,299,300,0.5794090786040356,[-0.0007021805833190974; 0.9999997145428153; 0.7798820437141843; -0.9999999939676896; -0.0004798604415992145; -0.7799886058269563]
269,303,300,0.5794091154472116,[-0.7798684798748515; -1.0; 0.780002264882791; 0.0007860202962989136; 1.0; 0.0006975959435201313]
270,506,300,0.5794088750234649,[-1.0; -0.0004615937438947053; -0.779951346711047; 0.00010653997986594959; 0.7799192775466831; 0.9999996637339782]
271,538,300,0.5794088995686539,[0.7799073742085755; -0.9999996789027382; -0.7799632827400951; -0.00047463992213904596; 0.9999999537225172; -0.00014591214915364063]
272,385,300,0.5794088751464591,[-0.7799536489902036; 0.00017470308563143872; 0.7799169479836425; -0.000581779553619876; -1.0; 0.99999999101671]
273,222,300,0.5794087715164948,[0.9999999877732413; -0.779939776394859; -0.0003751138495282018; -0.9999999990644545; 0.7799309988531129; 0.0002777266703163241]
274,819,300,0.5794090913622676,[0.7800016448502373; -0.7798691289800814; 0.0007194911456292607; 0.9999999799511391; -0.999999989176788; 0.0007505078196168111]
275,614,300,0.5794089280797259,[0.7799879217045176; -1.0; 0.0005816345481442378; 1.0; -0.7798829103921019; 0.0005831257643099494]
276,777,300,0.5794095354041736,[-0.0011112677743792345; -0.780030368339357; -1.0; 0.7798402050299696; 0.9999999999900032; -0.0009979779433625744]
277,668,300,0.5794091749181245,[-0.0008293235470558983; 0.7798606183940968; 0.9999999999586703; -0.0008293248848883583; -1.0; -0.7800101569017763]
278,395,300,0.5794091418503333,[-0.780002004048214; -0.0006966209763577031; 0.9999998316944891; -1.0; 0.77986868485304; -0.0007818146155963287]
279,436,300,0.5794088672757163,[0.779964162842672; 0.9999996702566593; 0.00029844456225724026; -0.9999999946380124; 0.0003390724309789171; -0.7799067215831569]
280,460,300,0.5794088741952066,[0.0005145262416474511; -0.9999999991770081; -0.7798893659733127; 0.0005071298642433666; 0.7799814752719696; 0.999999999832923]
281,337,300,0.5794089868487553,[1.0; -0.7798851668519027; 0.0004698370222891074; 0.7799855829251668; 0.0006444588348479501; -0.9999999222081238]
282,431,300,0.5794087466441549,[-0.9999999802202686; -0.7799356283446155; 0.7799351758263671; 1.0; -0.0003101749859954653; 0.0003051171771307012]
283,402,300,0.5794088951957017,[0.0003279164040858412; -0.9999999615426; 0.9999999000743103; -0.7798982803339857; 0.0004946174503874325; 0.7799724923527224]
284,421,300,0.5794088399057762,[-0.779935072462448; 0.9999999932249193; 0.0005101799180332946; -0.9999999959811966; -0.0005042717670030533; 0.7799356015986191]
285,328,300,0.5794086927607811,[1.0; -7.370409898313421e-7; -0.7799391655429289; -0.9999999989197301; 0.7799317246735027; -8.172314875512171e-5]
286,586,300,0.5794088771650587,[-0.9999999356588576; 0.7799370129560371; -0.7799336115556738; 0.9999999942564991; -0.0005117872191092281; 0.0005492699476690017]
287,314,300,0.5794114251726795,[-0.7801102496793592; 0.9999998306127906; -0.0019321802449427064; 0.7797599185741121; -0.001953203349567172; -0.9999999998151471]
288,84,300,0.5797747922348752,[-0.006116767976876436; 0.016216993557169386; -1.0; 0.9999728765202611; -0.7792995648330917; 0.7811128107650944]
289,454,300,0.5794087960651327,[-9.328753553536997e-5; 0.000437514827546504; -0.9999999981223943; 0.7799508927529137; -0.7799198453295503; 0.9999999999222847]
290,331,300,0.5794110883757748,[-0.7799688097830489; -0.9999999985147973; 0.7799007965032959; 1.0; -0.00048230673044104196; -0.0003089394551709824]
291,361,300,0.5794088210630999,[-0.9999999994955902; 0.00043533861782390836; 0.7799742751944653; -0.7798965800164109; 0.9999999994725749; 0.000426461808865498]
292,350,300,0.5794087005981343,[-0.7799427018500188; -1.0; 1.0; -0.00014144383143001833; 0.7799281804237949; -1.9514736662068717e-5]
293,312,300,0.5794088230673995,[1.0; -0.9999999999916496; 0.0004385803876347664; 0.00043428961226459485; 0.7799747751130345; -0.7798960802496447]
294,330,300,0.5794094815105679,[-0.9999999395924258; -0.7798460619385941; 0.0010515593437103253; 0.9999999721412599; 0.7800245780992345; 0.0009295139500334854]
295,290,300,0.5794090863462114,[-1.0; 0.0008314163496920453; -0.7798908222859505; 0.7799795730207543; 0.00015298018756213606; 1.0]
296,336,300,0.5794090328037649,[0.7798966401793167; -0.0006166784715364077; -0.0002493610767930636; -0.9999999999998631; -0.7799744141557783; 0.9999999829790971]
297,304,300,0.579410141010129,[1.0; 0.7798083033071433; -0.0014394555228010191; -0.0013761747835771357; -0.999999998415946; -0.7800621596233129]
298,383,300,0.5794090687358271,[-0.0007349485515146338; -0.0007022275353704234; 0.9999999912433223; 0.7798706046852508; -0.9999999963871888; -0.7800001751505711]
299,480,300,0.5794094415475923,[-0.7798424278591919; 0.0010309816627139114; -1.0; 0.0010305318665628522; 0.7800282869440895; 1.0]
300,270,300,0.5794089023541268,[-0.7799045271430299; 1.0; 0.00010152440195980921; -1.0; 0.0005813350805440645; 0.7799661915541565]
301,74,300,0.5806301558794686,[-1.0; 0.7796661915296101; -0.020483113756932906; 1.0; -0.7833933513568035; 0.015527618063807272]
302,1500,300,0.579422199105442,[0.7803272954069446; 0.004363577893691848; 0.004363287622863351; -1.0; 1.0; -0.7795404492518391]
303,510,300,0.5794087722730106,[-0.0003457338075491135; -0.7799665583975964; 0.9999999999981847; -0.9999999968258623; 0.7799043096654336; -0.00034472347452739217]
304,305,300,0.57940869251439,[0.7799420020664234; 1.0; -1.0; -0.7799288845727155; 6.649153016926752e-5; 7.897875467505602e-5]
305,231,300,0.5794103492907005,[0.000597803117993714; -0.9999985524074548; 1.0; 0.0003973124161663358; 0.779979300292143; -0.7798940422874401]
306,250,300,0.579410283621889,[-0.7799383733977779; 1.0; 0.0008335727774038951; -0.0009203616209397975; 0.7799313521076183; -0.999995595642833]
307,220,300,0.5794095784591952,[0.0005372347881356317; 0.7800135003099032; 0.001203389875543529; 1.0; -0.9999999695125843; -0.7798565551420534]
308,327,300,0.5794099186431718,[0.7800134623682181; 0.9999995076003088; 0.0011645981009662466; -1.0; -0.7798567926519513; 0.0005826519115398455]
309,349,300,0.579408756342709,[-0.00024944918688520794; 0.7799399573125705; -0.7799308240684117; 0.00035075479943800716; -0.9999999961024953; 1.0]
310,312,300,0.5794091258161266,[-1.0; -0.7799884790363644; -0.0003298528481618788; 0.7798819768235451; -0.0008515636679259507; 1.0]
311,468,300,0.5794087690600715,[0.7799492082611752; -1.0; 0.00038273143028585743; -0.7799215560294374; 0.9999999939143788; -7.60054313149841e-5]
312,75,300,0.5798933043448756,[-0.024266541453928793; -0.7809917282916435; -0.0028739722731850707; 0.7783411827142723; 1.0; -1.0]
313,406,300,0.5794089995857139,[0.0006633827589730437; -1.0; 1.0; 0.7799931378782332; 0.000617552923635894; -0.7798776766662164]
314,256,300,0.5794094028579369,[-0.00012785658353896886; -1.0; 0.7798945226604005; -0.7799761598117259; -0.00078761253519301; 1.0]
315,933,300,0.5794198607340968,[-1.0; -0.003957667622681427; 0.7795768988029822; 0.9999999999130187; -0.003967559135625695; -0.7802913967654637]
316,396,300,0.5794089497615015,[0.779882635224166; -0.0006122983631716987; -0.7799881647428525; -0.0005581344249007798; 0.9999999989876404; -0.9999999915375839]
317,448,300,0.5794087792284016,[1.0; 0.0003754893623124664; -0.7799285437171343; -0.00022403220852388868; 0.7799422070282535; -0.9999999337577039]
318,494,300,0.5794088070172027,[-0.7798994641553516; -0.9999999943720291; 0.7799714144863458; 0.0003985082992009816; 0.9999999976190268; 0.0003996541788645093]
319,667,300,0.5794098989835921,[0.0012655503872571288; 0.9999999918571909; 0.7800515203862355; -0.9999999994750242; 0.001313181997933931; -0.7798190274768227]
320,553,300,0.5794087441270354,[0.999999953039907; -0.7799125630243484; 0.00025326693305027966; -0.9999999934211808; 0.7799583023844903; 0.0002541595322494617]
321,155,300,0.5795408385897911,[-0.999836266778981; -0.7796066236508299; 0.7803081337860351; 0.009708076643999392; -0.0034818103991976213; 1.0]
322,642,300,0.5794095252633867,[0.7798373488691653; -0.7800333448466511; -0.00108696837632754; -0.001086972159316436; 1.0; -1.0]
323,537,300,0.5794108856844187,[-0.001687626800512099; -0.9999999936926031; -0.0017406663663901579; 0.7797808315373108; -0.7800896493912525; 0.9999999579355299]
324,601,300,0.5794087254238642,[0.779952477922177; 0.00012836995271134143; -0.9999999999976444; -0.7799183772677236; 0.0002498679962862901; 1.0]
325,361,300,0.579408757270014,[-0.7799435363898662; 5.74292392222278e-6; -0.9999997866332515; 0.7799272931427818; -0.00018599068499197316; 1.0]
326,57,300,0.5804709938443531,[0.7821060131371276; 0.0360498974347358; 1.0; 0.011518292310138694; -0.7779411578414918; -1.0]
327,360,300,0.5794087505943144,[0.00031737000202714286; 0.0001865468269563515; 0.7799581352349592; -1.0; -0.7799127053780278; 1.0]
328,602,300,0.5794088326957039,[0.0004510617360933434; 0.7799760678253931; -0.7798947857998035; 1.0; -0.9999999940007327; 0.0004504841005896273]
329,390,300,0.5794087454117471,[-0.7799523864607911; 0.9999999986416094; 0.7799184335453908; -0.9999999996309782; -6.117958215649206e-5; -0.00031542677468418616]
330,77,300,0.5801019269470675,[-0.7792045283318678; 0.9989455801780422; 0.021590695000495395; -0.0078060297548591655; 0.7807175546530106; -1.0]
331,385,300,0.5794091934968795,[0.0008937552905351974; -0.9999999939177571; 0.0005265747411117649; 0.7799992762305002; -0.7798712275752387; 1.0]
332,234,300,0.5794088441276791,[5.111457033619924e-5; 0.999999973049456; 0.00032908671566781415; 0.7799525133865367; -0.9999996466054796; -0.7799182518982583]
333,272,300,0.579409204087151,[0.00042288774250258; -0.7799589339077554; 0.7799112271206823; -0.9999999909696068; 1.0; -0.0009511291681965402]
334,243,300,0.5794094111667438,[-0.779934024391548; 0.7799373865866396; 0.9999992670758584; -1.0; -0.0005012214928711489; 0.0005576216866882192]
335,305,300,0.5794095827285908,[-0.7798391574041578; 0.9999999932487352; 0.0010232527357072758; 0.0011105652042467556; 0.7800315785567178; -0.9999999947477339]
336,316,300,0.5794087216990659,[0.00016281836679233984; 1.0; -0.7799361876945863; -0.0001799692463831584; -1.0; 0.7799346394369984]
337,224,300,0.5794092516572071,[-1.0; 0.7799028807921068; 0.9999999433113872; 0.00019101726812557375; -0.000910897943705488; -0.7799676294910793]
338,708,300,0.5794087361309581,[0.9999999999697409; -0.9999999996087692; -0.7799349425081002; 0.7799358784324746; 0.0002907031114836295; -0.0002803491419882872]
339,546,300,0.5794090827689309,[-1.0; 0.0007247277807591719; 0.7800008235950816; 0.9999999458503069; -0.7798700004242546; 0.0007263089097518282]
340,475,300,0.5794097188491636,[1.0; -0.9999998223001415; 0.7800366256858138; 0.0010400392591329414; 0.0012092688770217975; -0.7798338034946989]
341,316,300,0.5794087035515406,[-0.7799446114655886; 1.0; 0.7799262668597279; -6.947017443454997e-5; -0.00013411433596660107; -0.9999999899915786]
342,748,300,0.5794090758441478,[-0.0007492812510124999; 0.7798704176463995; 0.9999999999926972; -0.7800003398375444; -0.9999999991290227; -0.0006917899051711822]
343,468,300,0.5794087899777272,[-0.00038172229005100494; 1.0; 0.7799011676757724; -0.7799696960810872; -1.0; -0.0003783812642016313]
344,798,300,0.5794087348205849,[-0.9999999999999999; 0.7799530996250259; 0.00010953525817320731; 0.9999999999348845; 0.00028266569393785686; -0.779917740123185]
345,329,300,0.5794089385964722,[-1.0; -0.7799368248981621; 0.0005206737587849605; 0.779933685875694; -0.0005550266635717531; 0.9999997700761397]
346,223,300,0.5794089052588786,[0.0004385180874095562; -0.0003937814401872152; 0.7799373568292294; -0.7799333878533213; 0.9999996754984518; -0.9999999555016723]
347,1191,300,0.5794091610735759,[0.0008151791520633535; -0.9999999999878607; 0.9999999999999353; -0.7798617737320793; 0.780009002555; 0.0008178506798003245]
348,110,300,0.5794430344021451,[-0.005165141825197126; -0.004080340983419132; 0.7795579415820202; -0.7803622309334792; -1.0; 1.0]
349,143,300,0.5794133883931928,[-0.0007795362978444401; 0.9999932561772928; -0.9999995157966433; 0.7798267179122502; -0.7800464317535091; -0.0016238089988048817]
350,343,300,0.5794087610294334,[0.0003590684335691793; -7.042156547639701e-5; -1.0; 0.7799484030550742; 0.9999999913696219; -0.7799223793772642]
351,536,300,0.5794087114904456,[1.0; 2.7018249720068898e-5; -0.00019472575433183783; -1.0; 0.7799278839661322; -0.7799429863427133]
352,655,300,0.5794092737758935,[0.0009253961474490576; 1.0; 0.0006386679157818673; 0.7800057607926821; -0.7798647901540664; -0.9999999041648913]
353,243,300,0.5794107569447426,[-0.9999972565370182; 0.0012821975758789649; -0.779881482663253; 1.0; -6.30286496759665e-5; 0.7799892174724729]
354,770,300,0.57941220358756,[-0.002226231913712024; 0.7797343336376334; 1.0; -0.7801357357534143; -0.0022259568575244168; -0.999999999999925]
355,1641,300,0.5794124752386244,[0.9999999990885187; 0.7797267031239583; -0.780143303838047; -0.0023104382141419587; -0.999999999550751; -0.0023103159554101423]
356,164,300,0.5794097451466196,[-0.7799535968148961; 0.0005253562521719418; -0.0008884443040440489; -1.0; 0.9999996065689101; 0.779918410930879]
357,65,300,0.5826818159905072,[0.05995305269910599; 1.0; 0.7829174055800628; 0.032656201113014274; -0.773667622227364; -0.9998587015322642]
358,162,300,0.5794119605382415,[0.999988638243043; -0.9999976972281225; 0.00013028063707838438; 0.779954571204755; 0.0003601626348800828; -0.7799122727853235]
359,549,300,0.5794088224807259,[-0.7799102219753754; 1.0; -1.0; 0.7799604958074782; 7.21472568724874e-5; 0.0004854685857293993]
360,539,300,0.5794087682663003,[0.00015661220678149382; 0.7799253585459175; -0.0003790547523103717; -0.9999999976925779; 1.0; -0.7799454116989187]
361,649,300,0.5794094685713056,[-0.7798407424131047; 0.0010496171475037625; 0.9999999999997727; -1.0; 0.7800299642548533; 0.0010491892360728618]
362,684,300,0.5794088841631854,[-0.9999999910486373; 0.779894796163249; -0.0003519284036986737; -0.7799759499044279; 0.9999999951039941; -0.0005481880767014039]
363,297,300,0.5794089991096953,[0.9999999991128562; -0.7799210891497831; 0.7799493233700717; 0.0007156312550063566; -0.0004026012845680043; -0.9999998687667844]
364,528,300,0.5794088585999791,[-0.0005344290808979076; 0.9999999858255206; 0.00044615707478792653; 0.7799313689253019; -0.7799392951792609; -0.9999999980122682]
365,592,300,0.57940945948069,[0.0008319999913975746; 0.0010807553676475256; -0.7798490103858192; 0.7800214578500625; 0.9999999999100971; -1.0]
366,804,300,0.579408846247659,[0.7798929813427569; -0.0004678170510748252; 0.9999999999998843; -0.9999999982857278; -0.0004737506022056757; -0.77997786896353]
367,547,300,0.5794116861162202,[0.9999999715549952; 0.7801190176051191; 0.0020286644281149097; -0.7797511363568848; 0.002051860173379108; -0.9999999523209521]
368,1007,300,0.5794127821091353,[0.999999999966226; -0.7797183775286604; 0.0024023202354323684; 0.0024023216972426293; -0.9999999998884483; 0.7801515576589879]
369,378,300,0.5794093634892661,[0.9999999999229193; -0.7798487799717089; 0.7800219090166138; -1.0; 0.0009732257858508577; 0.0009470554639631769]
370,492,300,0.5794089172735698,[-1.0; 0.9999991158885481; -0.7799348605731781; -0.00023446956877312455; 0.0002469288180503034; 0.779935778436735]
371,282,300,0.5794089739661652,[0.0003561048298202046; 0.0006417060585048432; -0.999999973641653; 1.0; 0.7799803852127166; -0.779890332806005]
372,66,300,0.5800113514805527,[1.0; -0.7817486859817109; -1.0; 0.0011582139119472867; 0.0006517520167579963; 0.7802476317917189]
373,498,300,0.5794088131940313,[0.0004533089602588361; 0.000217134963457464; -1.0; 1.0; 0.7799656097094985; -0.7799051652977042]
374,426,300,0.5794088548527188,[1.0; -1.0; -0.0005225648733216225; 0.7799001942413201; -0.0002577373845491268; -0.7799705440604477]
375,224,300,0.5794098660217729,[-0.0011395440121746729; -0.7800193805354767; -0.0007131957003465655; -1.0; 0.9999999995239689; 0.7798513117767992]
376,278,300,0.5794088546887302,[-0.779965902654785; -0.0004819891592836411; -0.00019460701690795143; -1.0; 0.7799049188944562; 0.999999974666807]
377,272,300,0.5794088665214283,[0.00015890942060215593; -0.7799479364381351; 0.7799227042160547; -0.9999996571059098; -0.00043936884848418974; 1.0]
