nPsoRun,n_iter,S,fgbest,optDes
11,2783,300,0.4443278482515788,[-0.9999999991942345 0.40407046645292016; 0.16523075664948983 0.9999999999320298; -0.9999998223113968 0.9999965663372168; -0.026502483507171392 0.0003394666120486937; 0.37595217943330417 -0.9999999994373696; -0.9172919120291635 -0.5346023895972437; 0.9999999995846605 0.1572634080990275; -0.027301450720558756 6.878868914840871e-5; 0.9999998342968153 0.9999996798473071; 0.9999999870516963 -1.0; -0.9999993897463232 -0.9999996079117407]
12,575,300,0.4443676024561479,[-0.9995861135300532 -0.9999980985632544; -0.0032155373409886922 0.01744498582887162; 0.0016746248210086744 -0.9999966428588535; 0.9999964050331304 -0.2881705373632901; -1.0 0.9999709364998998; 0.9941651988835747 -0.9999982839009137; -0.4470599369261015 0.9997445386758476; 0.49406156805402374 0.9269023309000713; -0.010857858184160928 0.02448388180880832; -0.9999943996067885 -0.2905158871442713; 0.999976021490434 0.9999994057649216]
13,689,300,0.44460378093107883,[0.9999403675950631 -0.9999995736004799; 0.9999981982062196 -0.332842278303619; -0.07327078481012485 -0.9999994722218076; 0.021434513812805107 0.03505556765473647; 0.9999991748614988 0.999989508257614; -0.45766005102140334 0.9506847198374351; -0.9999998830779598 -0.23169046342399377; -0.9999984975233444 0.9999867227053004; 0.4674096639810209 0.9998314823945131; -0.9999985882964191 -0.9999979431228544; 0.03085675595997225 0.03352962335514149]
14,478,300,0.4700142866725086,[0.040071085472637956 0.09348998787505818; -0.9999573587921058 0.9999107852752059; 0.9999234373597661 0.1634165656659923; 0.1709589364629678 -0.9999999948802548; -0.9999999528955441 -0.15405566896755185; 0.03335574274813214 0.18814039428384158; -0.16058135862683057 0.999998641454733; 0.9999729624838438 -0.9999890859320318; -0.999996637888206 -0.9999321836645907; -0.09172127538942494 -0.35408095572671455; 0.9997761216734349 0.9999998426536919]
15,1045,300,0.44427759588787374,[0.9999999060689311 -0.9999999875921746; -0.9841543811226954 0.9999999993621077; -0.9999999995629631 0.30707539538787754; -0.5137190772286901 -0.9119997234325719; 0.0012077099638574248 -0.01930431808310401; 0.020560466130159154 0.9999998795419135; 0.9996313287199259 0.9999999992488362; -0.0018152933767280404 -0.012427408483106318; -0.9999999867878877 -1.0; 0.9999999424465006 0.2798461068498271; 0.4447235197363563 -0.9999999355402169]
16,2554,300,0.4446601001791615,[-0.9999999999828815 -0.2246043975884481; -1.0 -0.999999999983287; -0.08016768719623833 -0.9999999998785372; 0.03624518267260614 0.03357198945393521; 0.9999999998154203 0.9999999992453567; 0.4715412989954016 0.9973830768904505; 0.999999288925643 -0.9999999999339273; -1.0 0.9999999999939079; 0.9999999999987199 -0.3372246732998997; 0.028071895677688558 0.03723307537261415; -0.4526543370954907 0.9532897608939269]
17,1363,300,0.4445987598615212,[0.999993197680809 -0.9999999929229528; 0.46488949384728245 0.9997552159625757; -0.9917210900208104 -0.9999999999606008; -0.4759662853502917 0.9347854228006923; 1.0 0.9999996694844; -0.9999999968410186 0.9999999626336505; -0.9999999999786547 -0.24617959355079305; -0.058533740264018155 -0.99999999987228; 0.014980551219532415 0.03035930529191119; 0.024558597817499007 0.029008930952507353; 0.9999999896914629 -0.3260194609610409]
18,1306,300,0.4439767548721428,[-0.9999999457849672 0.40461519941430235; -0.9999999774866442 0.9999997958608133; 0.9999999754185978 0.9999980360191301; -0.9999998252378343 -0.999999999964285; -0.01602834491293881 -0.012422741156802697; 0.36605276089693595 -0.999999088073402; -0.8882396648600467 -0.5486455286229388; -0.014777239734957743 -0.00964813057888051; 0.9999999939492079 0.13295772539381107; 0.18428248157721336 1.0; 0.9999994661014205 -0.9999699908192968]
19,2120,300,0.4444337456356169,[0.0066550435727895825 -0.03439023892286524; 0.9999999999889431 0.31154317728488995; -0.9999999999996617 -0.9999999998896364; 0.9999295195017359 0.9999999999890216; -0.46591031472540917 -0.9538545406084887; 0.9999999999800371 -0.9999999999973439; -0.03813029810932813 0.9999999999902114; -0.9999928846067364 1.0; 0.45730154846493665 -0.9992064663213034; 0.020133261960247346 -0.032616050722679625; -0.9999999999986247 0.2600761621999043]
20,1444,300,0.44408990675294074,[0.342997808044516 -0.9999999995483475; -0.9999999999258922 0.4044283674794164; 0.9999999999999578 -0.9989962630863682; -0.8140562069428661 -0.5947983745294205; -0.9999999986984978 1.0; 0.20797869034723002 0.9999999999648579; 1.0 0.09204950675182917; -0.008513696002655747 -0.009869238830919093; 0.9999999999999594 0.9891238973243965; -0.008169324805771037 -0.006487564239980628; -0.9999999999578457 -0.9999999999167746]
21,1852,300,0.4446271497057768,[0.46815242252146383 -0.9983889785989812; -0.9999999839616392 -1.0; 0.9999999815199324 0.9999999996571213; -0.45465564847654033 -0.9549195250156808; 0.9999999999642701 -0.9999999464532853; -0.9999999976324048 0.22936496393122147; 0.02782199213444702 -0.038556522487848716; -0.07470771752925907 0.9999999999639979; -0.9999999970773384 0.9999999976006797; 0.019198003677780618 -0.040978259978922335; 0.9999999997989877 0.3320682107012687]
22,2185,300,0.44396151251811705,[-0.9999999999999241 -0.09709881554538317; 0.9999999999999345 -0.4185856216753799; -0.9999999999996568 -0.9979626287776397; -0.9999999999999941 0.9821951626521408; -0.3490346612110534 1.0; 0.9999999999997672 0.9999999999997; 0.014915989759636775 0.009672297649481704; 0.9999999999971001 -0.9999999999979716; 0.013248028429541434 0.0062317910645054014; -0.21750517402859973 -0.9999999999983189; 0.8585244958130154 0.5658971253600269]
23,1856,300,0.444333632779015,[0.023888863494942774 -0.0003036810260814653; 0.9999997663445017 1.0; 0.9999999921292497 -0.9999999992761788; -0.2947463233262692 0.9999999996613461; -0.9999999999761275 -0.009722695720673857; 0.03159591336053065 0.012333115259997699; -0.28219825506878204 -0.9999999999924086; 0.9494036270328908 -0.4767203753257952; 0.9999788692210756 0.4488663657841887; -1.0 -0.99969330606678; -0.9999999999646877 0.9999999639448925]
24,1729,300,0.44419799448767855,[0.007374405760699966 0.008129848639534781; -0.9999999992564909 0.9999999493904976; -0.0046361421914840155 0.004373278380089319; -0.2328064559556853 -0.9999999999948518; -0.33111259593600295 0.9999999637485331; -1.0 -0.06734323199538154; 0.8451258286351995 0.5654486296065373; 0.9999999978420879 -0.9999999999786187; 0.9999999986125758 0.9999999996140124; 0.9999999999999983 -0.41511330328068513; -0.9999999998254161 -0.992057310088346]
25,4166,300,0.44484137048333466,[-0.9999999999999912 0.9999999999999897; 0.9999970231556948 -0.9999999999792104; 0.47878827171574323 0.9973534935173691; 0.9999999999929097 -0.35323382676582027; 0.03320347232727868 0.030708246019096736; -0.9999999999948537 -0.2040585224558837; 0.040917042279035656 0.02648005205542016; 0.9999999999997196 0.9999999999999739; -0.45216609754123005 0.9445421985559784; -0.10718413608039214 -0.9999999999966271; -0.9999999971948922 -0.999999999894541]
26,2331,300,0.4440703301079731,[0.5326393194812924 0.9087782417381659; 0.9999999944640717 -0.35743740795376794; 0.9999999965425029 0.9999999834307259; -0.9999997103592642 -0.9999999546941112; -0.11661438110686127 -1.0; 0.9999999283284399 -0.9999999995440396; -0.41012086586963037 0.9999999903271912; 0.01347984713778055 0.02045280445907079; -0.9999999973807505 0.9999999860654107; -0.9999999972816085 -0.1976485784623304; 0.0150845405371175 0.023554843481883088]
27,1260,300,0.4443918879606994,[-0.019123668276316147 -0.9999999997634241; 0.9999999942263841 0.9999997481450399; -0.9999999926513865 -0.2738426560925546; 0.5252299442590714 0.888673913967458; -0.009666508942381889 0.0010518397085207368; 0.9994148099747727 -1.0; 1.0 -0.30387573802442625; 0.004699231629729466 0.010162132904692221; -0.4354032064080625 1.0; -1.0 0.9999999087356759; -0.9926524563880857 -0.9999999644982036]
28,3677,300,0.4442160806556255,[0.06852726723606772 0.9999999997363215; 0.9999999254963678 0.9999999999351944; -0.015390040809906186 -0.027440172505161526; -0.9999999999713118 0.3285763901294511; 0.9999999996820416 0.2333219376827492; -0.9999999999790602 -0.9999999998082839; -0.9999948550827109 0.9999999999032231; -0.5134253951394401 -0.9196164360565346; -0.0069316442179672266 -0.02669213941072116; 0.9999999997640913 -0.999999999389451; 0.4215765200401178 -0.9999999984558942]
29,1040,300,0.4445393139119341,[-0.9999999987900455 -0.9999998724517588; 0.9956346829424465 0.4661115278054721; 0.9999999982125622 -0.9999999989219464; -0.9999999998346839 -0.06010972720715209; 0.037760525962978374 0.017624558182406633; -0.9999999970569279 0.9999941660290395; 0.03567261006026174 0.02544351400472134; -0.32459105254261056 0.9999999985421041; -0.24154715074098818 -0.9999999948593061; 0.9999999999411026 0.9999999998239624; 0.9577764945004199 -0.45631989560519337]
30,3371,300,0.4442863424827232,[0.9999999999993978 0.42444955285738445; 0.004605435417905409 -0.0017170896852990631; -0.3333603604087742 -0.999999999997902; -0.24197126903152494 1.0; 0.9999999999996341 0.9999999999934612; 0.004630663857177134 0.0006855835358767149; -0.9999999999995002 -0.9818462054647631; 0.8102769870396664 -0.6005574397022313; -0.9999999999999868 0.06294791503328838; 0.9999999999832098 -0.9999999999783243; -0.9999999999961513 0.9851943536849562]
31,859,300,0.4442512879564051,[0.9999999938057872 -1.0; 0.999998725109624 1.0; 0.03736905710970168 -0.005154956429413618; -0.9999999717540323 -0.9999974090742809; 0.02284220248861469 -0.00010881639870472476; -0.3078151762266259 0.9999998639407353; -0.9999999897388262 -0.03166522035057196; -0.999999328991727 0.999128481232042; 0.9470511775164586 0.4877050360059958; -0.26683868003659394 -0.9999991343967838; 1.0 -0.43844620825285535]
32,760,300,0.44526102840161985,[-1.0 0.07269105687414602; -0.011391660337625646 0.0013534278121620873; -0.22903106932511047 0.9999997124486312; 0.9999972880585761 -0.9999998907199004; -0.35574765784002177 -0.999999824706954; 0.0006113807428289338 -0.0015841696785728215; -0.9999988630480688 0.9590386650788194; 0.6860602448928468 -0.7258044223166784; 0.9999999082736009 0.40926268540066224; -1.0 -0.999995302903681; 0.9674847972345056 1.0]
33,1870,300,0.4443497538136606,[0.028043771137980802 0.001186170731759447; 0.9999998109899031 -0.9999998617477867; 0.029037761018645664 0.013188505342225798; -0.2835954837013384 -0.9999999998721625; -0.9999999638666237 -0.007667292601508024; 0.9405774867547267 -0.4842026137849111; -0.2944359051100483 0.9999999630505513; 0.9999999965583565 0.9999999868592517; -0.9999999999094626 -0.9939105727212957; 0.9994097268822757 0.45052076917787137; -0.999999983415305 0.9999999900023393]
34,977,300,0.44448229078499335,[-0.9999999945402288 0.9999999716832255; -0.008368469857044137 0.048687704492396386; 0.03633038784680807 -0.999999997844203; 0.9999999541802542 0.99999997440408; -0.9999999402315913 -0.30762425511625885; -0.9999989590799034 -0.9999981385367113; 0.999999986684612 -0.9999999020450039; 0.44396394903458997 0.9851730540563596; -0.015140191743110928 0.04646820867354382; 0.9999998389698335 -0.2565357516826096; -0.4718302899162276 0.9756215943980746]
35,1278,300,0.44401517604802765,[-0.14117086583730418 0.9999990191176432; 0.012023472838146438 -0.01788064738184915; 0.9982094653453922 0.9999989340043303; -0.9999993230728774 -0.9999991784713234; -0.9999997518852362 0.1834313950894899; -0.4093737489025556 -0.9999998608730197; 0.9999999938681206 -0.9999994016910576; -0.999999355425989 0.9999998646152486; -0.0025353045476017243 -0.0178954004988376; 0.9999994838025958 0.371703880699129; 0.5407858270975187 -0.905257562739177]
36,1740,300,0.44386599251673553,[-1.0 0.3951569248160218; 0.36238308016079773 -0.9999999991251243; -0.9999999958923681 0.9999999994352553; -0.9999999999512528 -0.9999999998089996; -0.009743503716463415 0.0017027121819938494; 1.0 0.9999893800861984; 1.0 0.1354714881797676; 0.9999999999801352 -0.9985543396575896; -0.8238736150803587 -0.588947244028373; -0.005505250397552721 0.002655800955938997; 0.17558722335986066 0.9999999991972257]
37,1177,300,0.44385360521346,[-0.009343507411693545 -0.0033029808637615; -0.8470209228153858 0.576742336062489; -0.019888872114090312 -0.0030622967961704472; 1.0 -0.9999997688450749; 0.999999999955127 -0.12061121409297589; 0.9999999990619325 0.9789679614426828; 0.2011334627964714 -0.9999999989185469; -0.999999997427061 -0.9999999998972134; -0.9999997641480192 0.9999999969471368; 0.35979931409081795 0.9999999992633161; -0.9999999890579798 -0.4152107019970187]
38,1755,300,0.444637408935698,[-0.039082964145900914 -0.017451206925364202; -0.9611586740302918 0.44875697253627755; 0.33640016024882224 -0.9999999629490752; -0.034831765454700646 -0.026017896847045228; 0.9999999626071275 1.0; 0.9999999900730725 0.08172831398353987; -0.9999999008881927 1.0; 0.9999999991145014 -0.9999998730725164; -1.0 -0.9999999701475168; -0.9889274405537438 -0.4753440708477798; 0.22466362622576155 1.0]
39,686,300,0.44401911480057255,[-0.993505947745965 -0.9999998340357054; -0.9999998640753769 1.0; 0.572738309454293 0.8456004028649446; -0.0977878483325956 -0.9999999089795675; 0.9922565554458279 -1.0; 0.0059532889247140685 0.02211262591212944; 0.99999030808903 -0.34660156223412353; 0.9999987783882472 1.0; 0.0031452026632097373 0.0059530499711007425; -0.9999886044565961 -0.210715315044576; -0.4120571397887684 0.9999991825010296]
40,548,300,0.44381624075856235,[0.00035079626007151083 0.016623543196900636; 0.9999999346421936 -0.9995689132937498; 0.9995290857038304 0.9999974214256291; 0.14505305289957462 0.9999952069869843; -0.9973395603710914 0.9999990299732373; -0.9999986086071129 0.372317838779213; 0.37472413162188506 -0.9999995159251538; 1.0 0.16126133592690908; -0.7080094261080481 -0.6854447271483803; 0.003260633794616268 0.011915201937800778; -0.9999997610782727 -0.9999953761308833]
41,1205,300,0.4439338885584443,[-1.0 -0.9999999340108351; 0.9999997141757444 -0.9999999560104269; -0.9999942827180388 0.3554002852832609; 1.0 0.19559909725575572; 0.3960900034558305 -1.0; 0.113351525457306 1.0; -0.9971864401476963 0.9999999935153867; 0.0012221361828937112 -0.0021721633050855184; 0.9999999999999037 0.9999870000759681; -0.6125309209431146 -0.7886406762325936; -0.006555709426110429 0.03079155533456244]
42,1428,300,0.4442339288274309,[-0.9999999619607916 -0.042001112036995976; 1.0 -0.4359910366223899; -0.2583190461127455 -1.0; 0.03450778467006747 0.004929562411349494; -1.0 -0.9980719678971219; 0.9999998319136975 -0.9999998930992713; 0.9395053776409928 0.4972644091530695; 1.0 0.9999999599142271; 0.03351218685583666 0.000393065478665066; -0.3146141520272367 0.9999999603481575; -0.9999999670734465 0.9959673170357315]
43,1392,300,0.4443295791717901,[0.9999999923471652 0.2836535046331895; -0.9999999968061154 0.3028357713735866; -0.523417764717652 -0.9000991601576199; 0.9836285679953852 0.9999999846040682; 0.009720092733339401 -0.01935711842704749; 0.00620239758216973 -0.021050974701146644; 0.4469781304138816 -0.9999998393115392; -0.9925782697041968 0.9999999964783907; 0.9999998287234052 -0.999999751019065; 0.012415945618121637 0.9999999024104524; -0.9999999139166973 -0.9999999867076897]
44,962,300,0.4438722225214026,[0.3975169182122061 0.9999999996384982; -0.9999999955776558 -0.3606553844321288; 0.9999991416673467 -0.9999996920608846; 0.12552829736856602 -0.9999999941600328; -0.5818710017170996 0.8329921883591888; -0.002463586778866739 -0.008186001443223715; -0.9999998412283331 -0.9999985767643321; -0.01169365060572337 0.007810682070978608; 0.9999999439597875 -0.1859095020445924; 0.9999994046371741 1.0; -0.9999989448129796 0.9999995780304283]
45,2449,300,0.44446401672494634,[0.008928291541832258 -0.0469860498885633; 0.9999999996320303 -0.9999999999940345; 0.9999999983948766 0.28658005065159786; -0.0034800046509815222 1.0; -0.9999999951861804 1.0; 0.45682796557468086 -0.9854477175250194; -0.4585324026314133 -0.9767125059504862; 0.004388462544197202 -0.046797243077041195; 1.0 0.9999999838984882; -0.9999999999957679 0.28009326505613497; -1.0 -1.0]
46,2019,300,0.4447832939918414,[0.9999999974261746 -0.9999999997144589; 0.9999933031064359 1.0; 0.9999999576941111 0.356944891662806; -0.12113951339396765 0.9999999922772481; -0.9999982964588162 0.9999928485667767; -0.9999997977744012 0.1895053793073419; 0.02581622229295552 -0.041225976145823934; 0.023326918918115187 -0.0419394500261605; -0.4294973810533316 -0.9728878503106562; -0.9999999978713704 -0.9999995448400382; 0.498106286358978 -0.9683368212040181]
47,1489,300,0.4443662162465785,[-0.41592091317769947 -0.999999999629199; -0.9967343531685819 0.9999999982232203; -0.9999999987257178 -0.9999999673135941; -0.05593044702482363 0.999999999890429; -0.008144258273810039 0.011602866739562992; -1.0 0.2396029295712709; -0.00409714822939534 -0.00906886561247295; 0.9999999996433445 -0.9999999922301244; 0.991554726727625 0.9999999999999991; 0.9999999996215686 0.32029610910650314; 0.5841140085854247 -0.8136054117252054]
48,1115,300,0.44382887999189,[0.005847202104832988 0.010558290101102355; -0.9999999340932176 0.9999999426746524; 0.17019722989461203 -0.9999999999912449; -0.9999999990805345 -0.38198384475042657; 0.010727353261730563 -0.008731489172837706; 0.3654870261736073 0.9999999892396635; 1.0 -0.9999996924211242; -0.721132766043586 0.6742629002731801; 1.0 -0.13528113639638722; -0.9999997182559074 -0.9999999888336175; 0.9999998561652723 0.992747828537183]
49,1163,300,0.44441442732684305,[0.951249623080816 -0.5036371339903373; 0.0323117047310205 -0.01632885737510726; -0.9999998641421843 0.10330002250368525; 0.03084849280494739 -0.015401615174928768; -1.0 -0.9999871440089059; 0.9866185363527014 0.42617498710543883; 1.0 0.999999989838409; 1.0 -1.0; -0.9999999583544157 0.999996423558791; -0.3495634212062991 -0.999999984277688; -0.2093541716161132 0.9999999476583916]
50,968,300,0.44503541089153376,[0.3537674993409625 -0.9999998038536473; 0.19107070406123375 0.9999998627332938; -0.037932686248722175 -0.036458792434645976; 0.9999999048283761 0.9999999310770088; -0.9985026556934227 -0.47824739408806916; 0.9999999741752889 0.11683291913849554; -0.9572718625068486 0.4385666084917466; 0.999999999005526 -0.9999999641490687; -0.040488674175144346 -0.02602538967787291; -0.99999999549756 -0.9999999996910254; -0.9999998770364402 0.999999999999606]
51,1365,300,0.4443710648827022,[0.2734832500296038 0.9999999992685372; -0.949062104841128 0.4737179253905433; -0.9999788760402338 -0.4523432323119125; -0.026670579718178405 -0.002243644502351814; 0.999999999768027 0.9997928514150528; -0.9999998457577235 0.999999916536405; 0.3026301869255239 -0.9999999968195527; -0.9999999592763404 -0.9999999922842648; 0.9999999995307689 -0.9997215629884662; 0.9999999999987224 0.02193742068399322; -0.029208398866579555 -0.016844239394841497]
52,974,300,0.4439775810501002,[0.09956949558211721 0.9999974667581241; 0.9999999589008244 0.2180040518805573; -0.5446470143256064 -0.8877326796898163; -0.9883199767813344 0.9999994348937302; 1.0 -0.9999980456711981; 0.9999829520256842 0.9999936200491271; 0.41956851718333604 -0.999999923487447; -0.005015205862776071 -0.019300238170359547; -0.9999992721879711 -0.9999940806481058; -0.01136449868219449 -0.0073890087877002955; -0.9999948809346523 0.35100259534810474]
53,1564,300,0.44453253360277367,[-0.02583721689247876 0.006123772945437589; 0.9999999999912114 0.9996165786835577; -0.9798454339093107 0.4713962776648453; 0.9999999999876853 -0.040876178509197586; -0.9999999999888012 0.9999999999646071; 0.3153332053387881 0.9999999999852244; 0.9999999999650286 -0.9927832325824387; -0.9556734378493544 -0.46636400684019713; -0.028522807956830445 0.010220443216554236; 0.2606651418622808 -0.9999999999998977; -0.9999999998723705 -0.9999999999785528]
54,1572,300,0.4440019287083163,[-0.842750998540387 0.5770032003230078; 0.36097638301230534 1.0; -0.022409022951215288 0.005840321283197964; 0.17138235688154324 -1.0; -1.0 0.9999998726348053; 1.0 -0.9999999321874941; -0.0238338176720959 -0.0004875642293309746; -0.9999934339824862 -0.9999999382183125; -0.9999873629194229 -0.39617287580378285; 1.0 0.9967929113102197; 1.0 -0.13646210735525563]
55,2099,300,0.4439570061469648,[-0.1903907617576759 0.9999999999977632; -1.0 -0.9890938345887637; 0.999999999802758 0.9999999999487006; 1.0 0.4113495653864176; -0.9999999999303208 0.12882083744165923; 0.8885297587463394 -0.5508526900576921; 0.028236174761746915 -0.009183410281789676; -1.0 0.9999321501966681; 0.9999999975889976 -0.9999999999090171; 0.020489056590736195 -0.012654655675454885; -0.364537894443833 -1.0]
56,2127,300,0.44427001187828097,[0.9999999999648982 -0.9999999863830586; 0.9999999990500295 0.9999999996156065; 0.25353899345347697 0.9999999997123044; -0.9984360826289467 0.43514157692967625; 0.9999999998397824 0.049127426915910974; 0.316810502000752 -0.9999999999677459; -0.9515391318084939 -0.48829053318181104; -0.9999999998169737 0.9999999998896414; -0.036128757171316264 0.005952825064623176; -0.03298603254652592 -0.000453088562692513; -0.9999999996497158 -0.9999999999001042]
57,1228,300,0.4443339536845889,[-0.013726146962044354 -0.03641249568785756; 0.9999809840989919 0.9999997430705071; -0.008740379603540354 -0.03602702045870246; -0.9999999763034724 0.27923493530336096; 0.47523259677038365 -0.9567638619181696; 0.9999998322197486 0.29324033049297193; -0.9999797284395401 0.9999998842091089; -0.012991436620877607 0.9999999953896895; 0.9999999909050954 -0.9999998925866848; -0.999999976003432 -0.9999995595398029; -0.44549879471978354 -0.9982785538654693]
58,521,300,0.444320526207343,[0.9993621312698665 0.9999732713742484; -0.3173197771360419 -0.9999975085179147; -0.9999564552519806 0.049690073074328274; -0.9999204933645451 -0.9980713859160057; 0.9999925368136539 0.4240519960213258; 0.01718309525398484 -0.008014430739665382; -0.9999992729316758 0.9995714694472506; 0.02346104720704889 -0.009837884438683145; 0.9009365593751766 -0.5210094944837316; 0.9999995730642253 -0.9998588394893029; -0.24616710704679018 0.9999758715424316]
59,574,300,0.4454564496371052,[0.18969361017437644 -0.9999572363753412; -0.9991698603939408 -0.9988655124512523; 0.9994228703406423 -0.9990583927625425; 0.3635533143726029 0.9999516507813307; 0.9999020296317757 0.9983559074194666; -0.9335114336437941 -0.4534972944339987; -0.025910612268632574 0.023961226788390924; -0.9998044860431019 0.9997136655281549; 0.9999999888418607 -0.12189285234501522; -0.9999352622652661 0.4822805072058627; -0.0201671982671279 0.07332144256866031]
60,1549,300,0.4439807363573615,[-0.9999999587067453 -0.999999902154175; 0.9758730417085831 -0.9999999803247822; -0.16161190822928162 -0.9999998186512433; 0.7218996509228547 0.6785808044001942; -0.3909189956743843 1.0; 0.9999998900603183 -0.3825586218739649; -0.9999999988076453 0.9994138584887461; -0.025712889749082885 -0.002989485720311739; -0.03446243088453604 -0.020565809055731396; -0.9999999997602907 -0.1663042265853447; 1.0 0.9999999481614256]
61,1565,300,0.44407933847766096,[0.400076711097357 -0.9999993307069839; 0.9999978425707658 -0.9999997600896665; -0.9999999994911408 0.3688224871166586; -0.7054284492212398 -0.6985458840360913; 0.0039499944252557725 0.000667607710149217; 0.005523267823494334 0.01886762841113234; 0.9999999227774724 0.19263267392634817; -0.9668520034778442 0.9999998711695978; -0.9999999091872162 -0.99999996670068; 0.12702191169336888 0.9999999985575662; 0.9992371213724892 0.9999983556066856]
62,1337,300,0.444121475122971,[0.24251616429211403 0.9999999999721113; 0.3351535743179454 -0.9999999999999997; -0.020627438403401005 -0.007224121473887042; -0.9999999999998737 0.9999999999416537; -0.9043948845599741 -0.5294856863522849; -0.9999999999737367 0.4282919202215696; 0.9999999995150245 0.06665908770678694; 0.9999999996776203 0.9889453702424622; 0.9999999995746984 -0.9988295577250151; -0.012227406745400744 -0.007406571030950253; -0.9999999999911925 -0.9999999999998326]
