nPsoRun,n_iter,S,fgbest,optDes
135,540,300,0.2974821738170065,[1.0; 0.5782704797918272; 9.82240801638728e-7; -1.3483158522770937e-6; -0.5782704819079221; 1.8205622719652618e-6; 1.0; -1.0; -1.0]
136,771,300,0.29748217381677555,[-7.108631398907203e-7; 1.0; 0.5782704802078208; 8.279912048477489e-7; -0.5782704815212087; -1.0; -0.9999999999995677; 7.84734368394662e-7; 1.0]
137,397,300,0.29748217384136344,[1.0; 6.484393498853995e-6; -2.8066869173813906e-6; -0.5782704775054868; 0.578270483225133; -7.565772321859836e-6; -0.9999999999550893; -0.999999999977528; 0.999999999936736]
138,613,300,0.2974821738237522,[-8.710691389375516e-6; 1.0; 1.321505353792677e-7; -3.692441881552197e-6; 0.5782704897408071; -0.5782704719088533; 1.0; -0.9999999999925732; -0.9999999999946437]
139,650,300,0.29748217383760284,[-1.6473582171928872e-5; 0.9999999999970651; -0.9999999999999913; -5.933971833054071e-6; 5.575173654742087e-7; 0.5782704965839599; -1.0; -0.5782704648229665; 1.0]
140,559,300,0.2974821738392633,[-0.999999999996928; 1.0; 0.9999999999999951; -0.5782704612971651; -9.329428523306324e-6; 0.5782705001997525; -1.241716682349426e-5; -1.0; -4.999907846264101e-6]
141,370,300,0.2974821738315155,[8.268116891491759e-6; 1.0; -1.0; 1.0; -0.9999999999927002; 0.578270469247934; -7.181039045938036e-7; -0.5782704923660745; 8.426141776482639e-6]
142,461,300,0.2974821738273824,[-1.0; -1.0; -4.4357211628092615e-7; 0.5782704830376794; -0.5782704781594241; 0.9999999999736681; 6.589829292309132e-6; 0.9999999999995797; -9.440021261591787e-6]
143,535,300,0.297482173824978,[-6.217256144063236e-6; -0.9999999999746246; 0.9999999999915369; 4.584750296539256e-6; 0.9999999999984474; -0.5782704822369508; -0.9999999999735032; 3.5513494981428246e-6; 0.5782704794123742]
144,687,300,0.2974821738206202,[-3.5938089805380126e-6; 0.5782704879889355; -7.004124878342387e-6; 0.9999999999999515; -1.0; 7.580628235714539e-7; 0.999999999999957; -0.9999999999999504; -0.5782704736736763]
145,729,300,0.29748217382671427,[1.0; -1.0; -1.5433154747776624e-6; -8.671940299033137e-6; -0.5782704681319494; -1.0; -7.214454796231748e-6; 1.0; 0.5782704934873838]
146,509,300,0.2974821738223705,[0.9999999999910065; 0.5782704826672139; -0.9999999999753858; -0.5782704790006961; -1.0; 0.9999999999923791; -2.8193460780571784e-6; -4.4987246932425247e-7; 7.130574777349802e-7]
147,643,300,0.2974821738296747,[-0.9999999999943918; -1.9011768412169703e-6; 1.2264673214772427e-6; 1.2159576461913405e-6; 0.9999999999832889; 0.9999999999192138; -0.5782704812042987; -0.999999999998163; 0.5782704806212104]
148,395,300,0.29748217389901266,[-0.5782704619301439; -7.28892227601627e-6; -1.6992701684736827e-5; -2.099985054660427e-6; -0.9999999997317829; 1.0; 1.0; 0.5782705000839911; -1.0]
149,637,300,0.29748217382094866,[-0.9999999999920036; 0.5782704763423948; 0.999999999999887; -2.9752023878105404e-6; 3.7237103753711127e-6; 5.344706085379077e-6; -1.0; 0.9999999999988347; -0.5782704852280964]
150,521,300,0.2974821738321262,[-0.5782704948195037; 4.354152312092138e-6; 1.0; -0.9999999999782625; 1.0617420415466346e-5; 0.5782704667238863; 4.299238186144005e-6; 1.0; -0.9999999999936288]
151,471,300,0.297482173824875,[-0.9999999999968886; -0.5782704724954929; -2.428860978553163e-6; 0.5782704891690345; -7.0724900862133704e-6; -0.9999999999993537; -1.9220191577966856e-6; 0.9999999999777647; 0.9999999999999777]
152,415,300,0.29748217384665954,[-0.9999999999431953; 1.0; 0.999999999999969; 0.5782704852155167; -1.0; -1.2354688611700128e-5; -0.578270475910763; 1.7677146665673886e-5; -1.183097176893132e-5]
153,771,300,0.2974821738170539,[-2.894506054264031e-6; -0.5782704805828789; 0.5782704811412251; -0.9999999999999776; 1.0; 0.9999999999997724; 1.3711436308279118e-6; 1.1399603346900943e-6; -0.9999999999999578]
154,598,300,0.29748217383511877,[0.9999999999959234; 0.9999999999984652; -0.9999999999947015; 0.5782704639812364; 9.68467693282846e-6; -0.5782704975961017; 9.804512009097822e-6; 3.624542603717748e-6; -0.9999999999952769]
155,587,300,0.2974821738327166,[0.5782704741205881; -1.0; 1.0; 0.9999999999998795; -4.629762887675504e-6; 1.4313932438370092e-5; -1.337372333798969e-6; -0.9999999999907793; -0.5782704863041015]
156,495,300,0.2974821738255625,[3.354595682010076e-6; -1.0; 0.9999999999931657; -5.276635836567964e-6; 0.5782704754701063; -0.5782704861475431; -1.0; 9.305365975555492e-6; 0.9999999999761419]
157,524,300,0.2974821738274136,[5.925236827998044e-7; 0.578270484125525; 3.399898413530567e-6; -1.0; -0.9999999999898606; 0.9999999999819291; 0.9999999999804005; -0.5782704770033945; -8.879450022797282e-6]
158,556,300,0.2974821738231157,[0.9999999999998787; 1.0; 0.5782704790884946; 4.73095873303992e-7; -0.9999999999962966; -0.5782704824758399; -7.808432336904733e-6; -0.9999999999945149; 9.656700158661418e-6]
159,624,300,0.297482173831637,[-7.807929194453668e-6; 0.9999999999876041; -0.9999999999959072; 6.2568562737962705e-6; -1.0; 0.5782704747925073; 9.155470005142258e-6; -0.5782704858085755; 1.0]
160,423,300,0.29748217382152287,[-0.5782704748308587; -4.134205938722085e-6; 0.5782704863009193; -9.132399553202735e-7; -1.0; -2.83443592079697e-6; 1.0; -1.0; 0.9999999999999999]
161,561,300,0.29748217381897246,[-0.5782704871584334; 1.400802369973845e-6; -1.0; -1.0; 3.6309596273827808e-6; 1.0; 3.635073656935596e-6; 1.0; 0.5782704745495097]
162,657,300,0.2974821738217337,[1.0; -3.6737173840899515e-6; -0.9999999999999968; -0.578270471540517; -6.6314684661676716e-6; -0.9999999999999015; -2.4879788620506207e-6; 0.5782704901521254; 1.0]
163,588,300,0.29748217381910325,[-1.4881811542564257e-6; 3.1284748151892195e-6; -0.5782704812904904; -1.0; -0.9999999999999984; -9.355851914502799e-7; 1.0; 0.57827048024844; 0.9999999999972359]
164,534,300,0.29748217382475284,[1.0; -0.999999999999445; -7.480810420647358e-7; 1.0; -0.9999999999996794; -1.1827511754845998e-5; -0.5782704713866929; -3.591039546445029e-7; 0.5782704902004522]
165,531,300,0.2974821738267296,[1.0; 0.9999999999997461; 6.738696898845303e-6; -1.0; -8.12355293711941e-6; -0.5782704879686079; 0.5782704735578349; 1.1287110408119783e-5; -1.0]
166,447,300,0.2974821738774278,[-1.0; -1.0; -0.5782704726935064; 0.5782704861523298; 1.0; -1.3826437450068491e-5; -2.057468953981076e-5; 0.9999999999996244; 2.5331792976525377e-5]
167,637,300,0.29748217381747877,[-0.5782704791591513; -2.933182475099783e-6; 1.0; -1.0; -1.7143656032475758e-6; 2.334950136298643e-6; -1.0; 0.5782704825233511; 1.0]
168,59,300,0.2980107322067926,[1.0; -1.0; -0.5546926567061179; -0.0004044573717731717; 1.0; -0.07557455891096476; 0.05481973447556299; -1.0; 0.5535590099678527]
169,461,300,0.29748217388092535,[2.831870225281549e-5; 1.7373584256600383e-5; -1.0; 1.0; -1.7208334082952632e-5; -0.5782705007894687; 1.0; -1.0; 0.5782704593522644]
170,401,300,0.29748217385680353,[-0.999999999918984; 3.128209008288322e-6; -0.5782704745441674; 0.999999999968386; -0.9999999999856413; 1.0; 0.5782704845510624; -5.344591197409932e-6; -4.564306562385637e-6]
171,709,300,0.297482173819585,[-0.5782704771918925; -1.0; 0.9999999999982928; 0.5782704843835125; -5.558745966797164e-6; -2.5648695626475572e-6; 3.182376967390537e-6; 0.9999999999993442; -0.999999999999483]
172,554,300,0.2974821738192839,[-1.0; -0.9999999999996666; 3.5495048386104647e-6; 0.9999999999997228; 0.5782704800121655; -0.578270481662867; 0.9999999999964413; -5.8704732288934705e-6; 3.462794076794664e-6]
173,392,300,0.2974821738432827,[-1.0; -0.5782704874312005; 2.454355486751319e-6; 1.0496785358118218e-5; 0.999999999936753; 1.0; -2.4981296542950627e-6; -0.9999999999915109; 0.5782704724474177]
174,527,300,0.2974821738196808,[6.842021408365257e-6; -4.629293779780771e-6; -0.9999999999962869; 0.5782704806814788; 1.0; -0.5782704809751275; -0.9999999999999512; -2.018495274293114e-6; 1.0]
175,405,300,0.297482173916334,[1.0; 1.0; 0.5782704490402215; 8.849814857447922e-6; -0.9999999999453253; -0.5782705107975533; -4.288656018412047e-6; -0.9999999999476302; 3.773418040491946e-5]
176,483,300,0.2974821738189553,[-0.9999999999941765; -0.5782704823016469; 0.5782704793432373; -1.0; 2.107796203277901e-6; 3.4019284482196554e-6; 0.9999999999988973; 1.0; -3.485911672269746e-6]
177,586,300,0.2974821738243968,[-9.124625940308662e-6; -4.648698992839428e-6; -8.518096921774352e-7; 0.5782704914558339; 0.9999999999995286; -1.0; -0.5782704701749852; -0.9999999999996906; 1.0]
178,467,300,0.2974821738227536,[-0.9999999999997382; -0.5782704862538771; -0.9999999999931822; 1.0; 1.0; -1.2434779924508035e-6; 5.5012382880099085e-6; 3.3477659375655537e-6; 0.5782704752205898]
179,557,300,0.29748217382686604,[0.9999999999980019; 2.413977270613412e-6; -1.3183797593490025e-5; -0.5782704796516539; -0.9999999999973891; -1.0; 0.999999999997376; 9.308381713325785e-6; 0.5782704817760703]
180,652,300,0.29748217383058434,[5.02697295070815e-6; -0.9999999999993296; 0.9999999999990327; -0.578270496419988; 8.88880642307736e-6; -1.0; 7.530492871537097e-6; 1.0; 0.5782704652189806]
181,435,300,0.2974821738360569,[-0.9999999999875718; 3.426200582570797e-6; 1.0; 0.5782704677011967; 9.603414945411748e-6; -0.9999999999622222; 0.999999999997051; 4.449304094812844e-6; -0.5782704932208169]
182,566,300,0.29748217383608666,[-1.0; 7.3725768196986245e-6; 0.9999999999998878; -0.5782704677812477; -1.4071493133472445e-5; -1.0979289305821847e-5; 0.9999999999996507; 0.5782704934919808; -0.9999999999984337]
183,606,300,0.2974821738283032,[0.5782704702123468; -1.0; -0.9999999999988314; -1.3851010194666276e-6; 1.2643473078028973e-5; 0.9999999999935671; 0.9999999999968068; -0.5782704911955007; 3.173573915468883e-6]
184,491,300,0.29748217384776476,[-0.9999999999996271; -0.5782704853224381; -9.099640321915705e-6; 0.9999999999652274; 1.976328787137428e-5; -3.033296442512277e-6; -1.0; 1.0; 0.5782704743494459]
185,418,300,0.29748217386024045,[-1.4318120707956044e-5; -0.5782704846094553; 9.88842431296622e-6; 0.9999999999996401; -0.9999999998438012; 1.002609646764931e-5; 0.5782704761188603; -0.9999999998630053; 1.0]
186,609,300,0.2974821738275493,[-4.4143708150714745e-6; -0.9999999999962954; -0.578270470030307; -0.9999999999744352; -7.12776982968823e-6; 0.9999999999991038; 0.5782704915879001; 1.0; -3.3241902794196357e-6]
187,595,300,0.2974821738210435,[-0.5782704745395008; 1.0; 0.9999999999877455; -4.24099710333555e-7; -1.0; -1.0; 0.5782704871442081; -3.2465262007195396e-6; -4.968241065957716e-6]
188,643,300,0.2974821738362822,[-5.986524045133785e-6; 0.9999999999701313; -4.306729367419243e-6; -0.9999999999918792; -0.9999999999894894; -0.5782704656588544; -1.0526749894112347e-5; 0.5782704960218411; 1.0]
189,669,300,0.29748217382812225,[0.5782704883236343; -1.186766468366028e-5; -0.9999999999999312; -0.5782704731131818; -6.6644596904543286e-6; 8.075975567791875e-6; 0.9999999999988402; -0.9999999999998805; 0.9999999999976373]
190,422,300,0.29748217382227393,[-3.914635080027176e-6; -6.658591147458417e-6; 0.9999999999992718; -0.9999999999990188; 7.043241612737643e-6; -0.5782704781521717; -1.0; 0.9999999999968727; 0.5782704832884118]
191,540,300,0.2974821738964115,[0.9999999998089217; -0.9999999999370249; -0.9999999999379302; 1.997711126103616e-5; -8.10124927235553e-6; -0.5782704731761081; 0.9999999998477507; 0.5782704875607287; -2.1472744567952158e-5]
192,503,300,0.29748217382423436,[0.9999999999909054; 4.74533551590309e-6; 0.5782704765811818; 2.933899222717633e-6; 0.9999999999974; -0.9999999999706541; -1.8853235996648975e-6; -0.5782704850731721; -1.0]
193,690,300,0.29748217381953995,[-0.9999999999998396; 0.9999999999971843; 1.0; -0.5782704792600513; 0.5782704824084849; 5.279054182169565e-6; -0.9999999999998949; -1.1690795785107964e-6; -6.269690123504305e-6]
194,630,300,0.2974821738300836,[1.1831516476221423e-6; 0.9999999999992173; 0.5782704666839378; 6.3236631415491265e-6; -0.5782704948646491; 1.1862429988988542e-5; 0.9999999999993779; -0.9999999999995679; -0.9999999999999067]
195,707,300,0.29748217382556175,[8.975323275396223e-6; 6.619354236423206e-6; 2.49468683627165e-7; -0.5782704923281327; 0.9999999999999999; 1.0; -0.9999999999999314; 0.5782704692773417; -0.9999999999999996]
196,410,300,0.2974821738442164,[0.9999999999435177; -1.0; 1.2197155079636446e-5; 0.9999999999594135; 0.5782704716834692; -0.5782704894879639; 1.1389616635573263e-5; -1.0; -1.1237583639119199e-5]
197,444,300,0.29748217381889563,[0.999999999998725; -6.119658516429332e-6; 3.2250299381081263e-6; -0.9999999999984028; 2.0214279354742077e-7; -1.0; -0.5782704788773201; 1.0; 0.5782704827934508]
198,418,300,0.2974821738354934,[1.0; 0.5782704793104945; 8.507199832915323e-7; 1.0; 1.4307279658729287e-5; -1.3625889974439126e-5; -0.5782704815086309; -1.0; -0.9999999999920551]
199,543,300,0.29748217383246156,[0.9999999999997906; 0.5782704813032519; 6.951298266708559e-6; 6.648847049345727e-8; -0.9999999999653852; -1.0; -8.6279785654034e-6; 1.0; -0.5782704790469736]
200,414,300,0.29748217382691966,[-6.146570675827255e-6; 0.5782704880042153; 2.6955603581565093e-6; -6.478538152917524e-6; -0.9999999999743089; 0.9999999999976941; -0.5782704736014926; 0.9999999999948338; -0.9999999999735272]
201,530,300,0.2974821738200891,[1.0; -1.0; -0.5782704834041243; -4.7264423115154086e-6; 0.5782704782372762; 2.0927401311420616e-7; 8.072439701304189e-6; -1.0; 0.9999999999996356]
202,566,300,0.29748217382142916,[0.999999999996154; -0.9999999999943473; 2.555683552535115e-6; 1.6530000396289236e-6; -5.511854755791637e-6; 0.5782704817627204; -0.5782704798611263; -0.999999999998649; 0.9999999999877253]
203,416,300,0.29748217382527115,[9.903583605106481e-6; 1.0; 0.5782704734376907; -0.9999999999959932; -0.5782704880048936; 4.161156641241836e-6; -1.0; 0.9999999999942227; -4.049994159439264e-6]
204,345,300,0.297482173861933,[-0.5782704831276267; 0.5782704777231726; -1.0; 1.2770517876371276e-5; 0.9999999999838849; -2.485862716565433e-5; 0.9999999999992167; 1.5823076940748393e-5; -0.9999999999644411]
205,643,300,0.29748217383734754,[0.9999999999476745; 0.5782704665040681; 9.467986384728756e-6; 1.6018062363134717e-6; -0.9999999999960598; 8.706915998557752e-6; -1.0; -0.5782704951313309; 1.0]
206,523,300,0.2974821738234877,[-5.067370215231654e-6; 0.9999999999999987; 0.9999999999997603; 3.7774555549605944e-6; -1.0; -1.0; -0.5782704857558748; 8.149223145978328e-6; 0.5782704758497649]
207,577,300,0.29748217382628017,[9.619103165137468e-6; 0.578270486635317; -9.958566981257485e-6; -0.5782704748972788; -1.0; 0.9999999999999998; -0.9999999999999731; -7.728789366449858e-6; 1.0]
208,593,300,0.29748217382397535,[1.1752745360022391e-7; -0.5782704723379061; -1.0; 0.9999999999994763; -1.128299645296837e-5; 0.5782704892662237; -1.0; -4.6453150165497155e-7; 0.9999999999969604]
209,613,300,0.2974821738323016,[-0.9999999999998459; -0.5782704962284838; 1.0; 2.573670990691864e-6; 0.5782704653218935; 0.9999999999955278; 1.2049055099490836e-5; 6.630134742616199e-6; -0.9999999999998153]
210,625,300,0.2974821738368596,[0.9999999999962803; -1.0; -0.5782704983457952; 0.9999999999991803; 0.5782704631699169; 1.3785102813301392e-5; 7.315534971380977e-6; 3.093155555746791e-6; -1.0]
211,765,300,0.29748217383176245,[-1.0; 0.578270466028514; 0.9999999999999747; -4.46686790522951e-7; 8.926582638413599e-6; 1.0; 1.176245268886541e-5; -0.5782704954781616; -0.9999999999998335]
212,655,300,0.29748217382092523,[0.9999999999953222; -0.9999999999968854; -0.5782704845430657; 0.5782704771323331; 7.970378693265336e-6; 0.9999999999999065; -2.458065967029427e-6; -0.9999999999982678; -4.206490442935224e-7]
213,465,300,0.29748217382253717,[-1.0; 1.0; 1.0382177111391125e-5; 1.0; 1.0186403654997677e-6; -0.5782704884587269; -1.0; -8.756295265065842e-7; 0.5782704731463361]
214,491,300,0.29748217381990383,[1.1421047626629955e-6; -0.9999999999989546; -5.684928089036001e-6; -0.5782704826570624; 7.067789567558052e-6; 0.578270478980669; 1.0; -0.999999999998697; 1.0]
215,581,300,0.2974821738297527,[1.0; -1.0; -7.3136517590858815e-6; -1.0; -6.491445496612727e-6; 1.0; -0.5782704677978454; -3.5329197574497555e-6; 0.5782704930219223]
216,548,300,0.2974821738252572,[-0.9999999999926914; -6.846024506743931e-6; 0.578270485332444; 6.880077876523784e-6; -6.3708462460374155e-6; 0.9999999999974148; 1.0; -0.9999999999947873; -0.5782704761619619]
217,454,300,0.29748217385095127,[0.5782704821505324; 0.999999999981; 0.9999999999783739; 8.808002918818691e-6; -0.9999999999962466; 3.5838629111903737e-7; -1.0; -0.5782704796960775; -1.1384720422804747e-5]
218,642,300,0.2974821738226544,[-1.0520536232031922e-5; -0.5782704776509849; 0.5782704839332895; -0.9999999999999973; 1.0; 5.848289481633839e-6; 3.4282082399515653e-7; -0.9999999999969879; 1.0]
219,496,300,0.29748217382702435,[1.0; 0.9999999999997002; 7.064422286932942e-6; -1.0; 3.5378099631321707e-6; 0.5782704673905745; -0.5782704942640022; 7.86993903515057e-6; -1.0]
220,331,300,0.29748217389622444,[-0.9999999998145989; 9.773124407318573e-6; 0.9999999999939634; -0.578270478914617; 0.5782704809631534; -1.0135033049870909e-5; -1.6001612998268328e-6; 0.9999999999371; -0.9999999997038824]
221,417,300,0.2974821738381396,[0.5782704904982442; 1.2069502106938615e-6; 0.9999999999877345; -0.5782704711616404; -0.9999999999694286; 0.999999999934033; -4.6225543650668105e-6; -1.0; -9.804931921760789e-6]
222,446,300,0.2974821738345653,[1.0; -0.5782704933441154; 0.9999999999923058; -0.9999999999960131; -3.948437115754638e-6; 0.5782704680788391; 1.3890458963249475e-5; 7.428477521838062e-6; -0.9999999999894276]
223,400,300,0.29748217387398357,[-0.5782704899840952; -1.147849604077967e-5; 0.5782704716711811; -0.9999999998798322; 1.0264396207912472e-5; 0.9999999999999993; -0.9999999998012832; 0.9999999999881736; 1.3675160389916857e-5]
224,549,300,0.29748217383435255,[-1.6744841481422561e-6; -1.0; 0.9999999999556922; -1.0; 0.9999999999578544; -9.74227434410838e-6; -0.5782704720266173; -9.60987142160957e-8; 0.578270488906613]
225,398,300,0.29748217382911823,[-1.1085256069485137e-5; 0.9999999999914537; 0.9999999999994961; 0.5782704884413943; -0.5782704729926808; -1.0; -5.936157928558445e-6; 6.382989704804983e-6; -0.9999999999962106]
226,676,300,0.29748217381956366,[4.3591814548892825e-6; -0.9999999999999987; 2.6791057916483515e-6; 0.9999999999963984; -1.0; 1.0; 1.1874516836152384e-6; 0.5782704748511348; -0.5782704868074173]
227,442,300,0.29748217382233066,[5.28184494505942e-6; 0.5782704723809904; 1.0; -0.9999999999999261; 1.0; 5.808927006339833e-6; 3.6854461413639226e-7; -0.5782704890523943; -1.0]
228,380,300,0.29748217385427705,[-0.9999999999992178; -0.9999999999220768; 0.5782704700843895; 0.9999999998882881; -0.5782704916723684; 1.0; 1.3180392590451046e-5; 6.863338702399025e-7; 1.013153570722915e-6]
229,577,300,0.29748217382525993,[-3.347091909598655e-6; -0.9999999999999871; -0.5782704901646304; 0.9999999999998633; 0.9999999999999389; -1.0; 1.0097720145843466e-5; 6.168796469441069e-6; 0.5782704713668253]
230,659,300,0.2974821738301369,[6.4971222968484056e-6; -1.4193777591590658e-5; 0.5782704887662555; -0.9999999999956205; -3.312889145862537e-6; 1.0; -0.9999999999921553; -0.5782704727389045; 0.9999999999912831]
231,514,300,0.2974821738264861,[-0.5782704712348603; -9.98759811584106e-6; -2.311551772881109e-6; -1.0; 0.5782704904105263; -8.602680088373018e-7; -0.9999999999962482; 0.9999999999835494; 0.9999999999963746]
232,482,300,0.29748217383115305,[-1.6117771639476103e-5; 0.9999999999873995; -0.5782704721912986; -1.0; 5.137252984406158e-6; 1.0; -6.984172272474879e-7; 0.5782704892160437; -1.0]
233,589,300,0.2974821738273515,[-5.469236995471703e-6; -1.0; 3.1111645121779074e-6; 0.5782704900719929; 0.9999999999890794; -1.0; 0.9999999999997499; -0.578270471349024; -1.0485196163776178e-5]
234,647,300,0.29748217383695075,[-5.481623676124277e-6; -0.5782704662514276; 0.5782704952398602; -0.9999999999692772; -1.4267248544051724e-5; -2.3064401322304805e-7; -1.0; 1.0; 0.9999999999987228]
235,576,300,0.29748217382491915,[0.5782704726581995; 1.1387876677254615e-5; 1.0; 2.8635071511561467e-7; -1.0; -5.0206466725143e-7; 1.0; -0.5782704889430331; -0.9999999999895602]
236,549,300,0.2974821738197283,[3.4947075905482298e-6; -2.8667367876155157e-6; 0.9999999999999972; -1.0; -1.2006014355286314e-6; 0.5782704812477861; -0.9999999999947314; -0.5782704804030446; 0.9999999999911949]
237,499,300,0.29748217381765235,[0.9999999999988729; -1.0; 0.578270480864301; -0.5782704808481318; 1.0; -1.5229045176517068e-6; 4.086160509263352e-6; -1.0; -2.571968517435642e-6]
238,487,300,0.2974821738331837,[-5.365931415166077e-6; -0.5782704924421619; 1.0; -0.9999999999997051; 0.5782704687460484; -1.0; 1.4998149500686862e-5; 1.0; 6.651454803391765e-6]
239,440,300,0.29748217383752157,[0.5782704726032459; 7.60285525382339e-6; 1.0; 1.419420438346744e-5; -0.9999999999971486; -0.5782704881581066; -1.1057833290363734e-5; -1.0; 1.0]
240,573,300,0.29748217382655506,[0.5782704701989078; -0.5782704914420399; -1.0; 0.9999999999855707; 0.9999999999982994; 1.0276130557759993e-5; 1.8254551118352751e-6; 2.528568439795749e-6; -1.0]
241,410,300,0.29748217382959874,[1.0; -1.0957462030396425e-5; 1.1357633052868883e-5; -0.9999999999906957; -0.5782704758374991; 0.5782704856289815; -7.140815015145348e-6; 0.9999999999961957; -0.9999999999999951]
242,356,300,0.2974821738521265,[4.020809677464463e-6; 4.7169371143399e-6; 0.578270461677179; -0.9999999999714468; 1.6036607459745158e-5; -0.5782704978241856; -0.9999999999992155; 1.0; 1.0]
243,457,300,0.29748217382786835,[-1.0; 1.0; -0.9999999999675264; 4.558811637608121e-6; 4.4400747379146476e-6; 0.9999999999997881; 1.4158657104442559e-6; -0.5782704881484052; 0.5782704728999113]
244,476,300,0.29748217382313064,[-0.5782704803637632; 0.9999999999981727; 6.282103698109033e-6; -1.0; 2.117483482979584e-6; -8.79079069400793e-6; 0.57827048096036; 0.9999999999999607; -1.0]
245,574,300,0.2974821738229028,[0.9999999999942306; 2.40003102469045e-6; -0.9999999999969527; 1.0; -0.5782704761152603; 0.5782704854380019; 1.4924187097242222e-6; -0.9999999999999097; -1.0294943893358556e-5]
246,380,300,0.29748217385860243,[9.046785274931587e-6; -0.9999999999939048; 2.2368893069146802e-5; 0.9999999999699707; 0.9999999999472186; -1.0; 0.5782704636070777; -8.059272070582689e-6; -0.5782704974859734]
247,557,300,0.2974821738322267,[-0.9999999999670093; -4.2083072465628545e-6; -1.0; -8.075230185421108e-6; 0.9999999999605031; -0.5782704744124006; 0.9999999999929754; 0.5782704871643264; 3.526947888797149e-6]
248,430,300,0.2974821738309207,[1.0; 0.5782704697332602; 0.9999999999947439; -0.5782704913175567; -2.6822685407537542e-6; 1.0057221179020691e-5; 7.4498451510534954e-6; -0.9999999999930322; -0.9999999999999466]
249,524,300,0.2974821738276876,[-0.5782704906125162; -5.462768486943623e-7; -0.9999999999965041; 3.996416017568455e-6; 0.9999999999879099; 0.5782704708701443; -0.9999999999987456; 0.9999999999904439; 1.0141767451451352e-5]
250,461,300,0.29748217381956565,[-1.0022554568500225e-6; -1.0; 1.0; 6.134342855418471e-6; 1.0; -4.9456871342530994e-6; 0.5782704806204557; -1.0; -0.5782704808916292]
251,430,300,0.2974821738332739,[-0.5782704833951554; 0.5782704782599034; -0.9999999999819967; 0.9999999999229566; -0.9999999999968255; 3.2457255025596456e-7; 7.6612583353802e-6; -4.3329728919071705e-6; 1.0]
252,434,300,0.2974821738256678,[-3.1993975003783066e-6; 0.5782704851161822; 0.9999999999979231; -0.5782704761567828; -1.0; 1.0; -8.994614278166321e-6; 6.086162257287719e-6; -1.0]
253,396,300,0.2974821738309048,[-0.5782704824736246; -0.9999999999990072; -2.6717763594235045e-6; 1.331264684383254e-5; -7.720247322589404e-6; -1.0; 1.0; 0.5782704782897611; 1.0]
254,389,300,0.2974821738229121,[-5.2368214208931714e-6; 1.0; -0.9999999999992835; -6.681847972401107e-8; -0.999999999984697; -3.942357612339432e-6; 0.9999999999943087; -0.5782704741124665; 0.5782704875357247]
255,402,300,0.2974821738975022,[0.5782704685391828; 3.065661380748095e-5; 9.299198651031456e-6; -1.0; 0.9999999999859193; 1.0; -0.5782704889469299; -2.5992908323289533e-5; -0.9999999999985345]
256,429,300,0.2974821738258959,[0.9999999999999132; 0.5782704888576935; 2.0186011323331994e-6; -1.0; -1.0; 0.999999999999937; -0.5782704723675547; -1.1322874435207038e-5; -2.0211582367037988e-6]
257,465,300,0.2974821738433482,[1.0; -1.6238175450149027e-5; 1.1545434478888716e-6; -0.5782704698807754; 9.243153731742403e-7; 0.5782704902364538; 1.0; -1.0; -1.0]
258,318,300,0.2974821738446839,[-3.070450937673147e-6; -0.5782704676172088; -0.999999999955542; 1.0; 1.0; -1.0; 1.8080442621661253e-6; 0.5782704932481347; -1.651959427403973e-5]
259,483,300,0.2974821738189252,[3.310310807886531e-8; -1.0; -1.0; 9.485255045918704e-7; 0.5782704846914263; 1.0; 1.0; -0.5782704769247982; -6.320127748710101e-6]
260,589,300,0.29748217382523573,[0.5782704723077652; 1.0; 6.79904241842229e-6; -0.9999999999999736; -5.01302282568056e-6; 9.850658580481427e-6; -1.0; -0.5782704892355756; 0.9999999999989476]
261,355,300,0.2974821738695593,[-1.0; 4.6032275510404415e-6; -0.5782704618691482; -8.695887603191305e-6; -1.0; 1.0; -1.8679773798880977e-5; 0.5782704948056845; 0.9999999999999898]
262,438,300,0.297482173832488,[5.78804817585856e-6; 0.5782704890669847; 1.0; -0.5782704723197865; 0.9999999999998614; -0.9999999999907869; -1.7619944506553713e-5; -1.0; 2.979879747707354e-7]
263,454,300,0.2974821738531901,[0.57827045559642; 9.993885428027468e-6; -0.9999999999981861; 1.0; -1.0; -0.5782705056535653; 1.0; 9.6705770382033e-6; 1.473866356125079e-5]
264,421,300,0.29748217382920783,[-1.0; 2.1519719456241744e-6; -1.814094602603668e-6; 0.9999999999527128; 0.57827048561969; 1.0; -0.5782704757904336; -1.0; -7.03610999947176e-6]
265,460,300,0.2974821738238587,[9.416551455878094e-6; 0.5782704836086577; -0.9999999999994446; 1.0; -3.5469061756953564e-6; -9.76491356476299e-6; -0.9999999999998639; -0.5782704779489867; 1.0]
266,673,300,0.2974821738197219,[5.193170718006463e-6; -0.9999999999999769; -0.5782704781980813; 0.5782704834601311; -1.6564970442161385e-6; -7.154281596950768e-6; 0.9999999999998779; -0.9999999999999492; 0.9999999999997641]
267,536,300,0.297482173839429,[-0.5782704805620127; -0.9999999998838852; -1.0; 1.0; -8.019669942904728e-6; 0.578270481184494; 0.9999999999901926; 8.596958735495406e-6; -1.2206621878128261e-6]
268,665,300,0.2974821738248141,[-0.9999999999991824; 0.5782704848859463; 0.9999999999959732; 1.067953638807511e-6; -0.5782704767385473; 1.0; -1.0851034477389068e-5; -0.9999999999907371; 4.160844270977401e-6]
