nPsoRun,n_iter,S,fgbest,optDes
133,1526,300,0.3970773058387624,[0.999736771793695 0.9999999156717159; 0.01750917088889253 -0.038043984781186625; 0.5205517098486545 -0.9999981057483792; 0.01871912223327928 -0.04046799894099686; -0.9999997494796425 -0.9999999995629301; -0.05243528322559056 0.9999999882992237; 0.9999999575006713 0.3731809329078447; -0.9999999955676492 0.30066360084712523; 0.9999973984087009 -0.9999464925696793; -0.48888158163043277 -0.9999993390763955; -0.9633938724400068 0.9999997629134019; 0.003734719325971969 -0.03348897015700222]
134,4232,300,0.3950472162848411,[-0.999999263302369 -0.999999715033836; -0.9999999887270222 -0.522402898464018; 0.9999999997401384 0.8867783515229801; -0.0419057840028108 0.03171091563664688; -0.9355070719436592 0.9999999887141049; 1.0 -0.182269775417504; -0.0519977867646019 0.01809775055601166; -0.999999953922069 0.5858583306394031; -0.0487072489736202 0.003642233163643522; 0.9999999999999252 -0.9999999118187713; 0.4722273592999554 0.9999999816572316; 0.2714104409569357 -0.9999998159068577]
135,1951,300,0.39983377497897804,[0.02796313082880309 0.018269972355928317; -0.9999999999341384 0.009676874324075161; 0.013955960431242058 0.024280254983518754; 0.36561950876629384 -0.9999999908834295; -0.5041295202498021 -0.8539206869601043; 0.9999999999748161 0.9999999999162469; -0.3853150162322864 0.9998554071099925; -0.9999999997979652 0.9999999999222959; 0.403435259741061 0.9912345477103823; 0.9999999998750811 -0.028196190169413875; 0.9999999999997433 -0.9999999972788008; -0.9999999999213024 -0.9999999999962091]
136,821,300,0.4002933173308974,[-0.9999870584455574 0.9998572242219995; -0.9999982055347668 -0.9999873980807586; -0.47063743996611757 -0.9060003130870984; 0.9999994140494293 0.04808862058777031; 0.9999749082477952 0.9998941858106982; -0.3346022616326158 0.999994897924512; 0.3362966779164028 0.9999888206708153; 0.02022885824339322 -0.012110960752962275; 0.3945070018729087 -0.9999447330947651; 0.012698478866535471 -0.011687780465407381; -0.9999931777603005 0.054304100182665224; 0.9999981898497264 -0.9999432997759669]
137,1558,300,0.39555938773826416,[0.04183183920930397 -0.0334885643306092; 0.0628124044226596 -0.028082579992747318; 0.9999953305258336 -0.5739155278677585; 0.9999981063431491 0.5101556014688775; 0.9996328333494837 -0.9999705611212948; -0.9999999299511644 0.16315753215584614; -0.9999959852321834 0.989923501821406; -0.45414560376897783 -0.999992911355135; -0.26407185724950966 0.9999999541869181; -0.9999764984782158 -0.8980454265159438; 0.045012946956276424 -0.027139699648108737; 0.999944537338428 0.9999998391342365]
138,2499,300,0.3928304966837965,[0.6883761078558737 0.9999999611639123; 0.02561657488453536 0.018992826770656297; -0.3134421229178705 -0.9999999948447107; 0.029320232608256207 0.016693479315278724; -0.564389549343831 0.9999999986997024; 0.9999999943336111 0.6707160719882514; -0.9999999980126161 0.8538143429171378; 0.8916892053964522 -0.9999999961211645; 0.024868106611150742 0.01744163282782867; -0.9999998262727515 -0.9999999994464713; -0.9999999947055728 -0.2531298128507572; 0.999999994710755 -0.5848444452152223]
139,2470,300,0.39570648880542614,[0.9999999999956803 -0.9111659311615918; -0.04208557304257316 0.0023560033514683095; 0.9999999999430509 0.9559885974181023; 0.39301619668183835 0.9999999999757467; 0.9999999998039667 0.0002494602516402253; -0.9600261412779197 -0.999999999771534; -0.9889215032153605 0.9999999999242778; -0.9999999996135905 -0.5531131732641191; -0.04673176071381244 0.006751466724094108; -0.047599996512206595 0.013605409559765103; 0.3843960508137348 -0.9999999999840757; -0.9999999999838058 0.5599705574054394]
140,2453,300,0.39302823983014473,[0.01820683539651814 0.014696321907170637; -0.9999999999728854 -0.2773426096193822; 0.01841862623487862 0.022247515554372516; -0.9999999999996483 0.8875628053830319; -0.9999999898920561 -0.9999999996899442; -0.5675025937140642 0.9999999999504183; 0.9999999999989407 0.6707132536734814; -0.2809773232906483 -0.9999999999971537; 0.6718807612680451 0.9999999995161015; 0.8904579531744794 -0.999999999901942; 0.019936750099433936 0.014690952087722474; 0.9999999999791499 -0.5688634698638595]
141,2261,300,0.3953997478224549,[-0.5552132642528286 -0.9999999990980715; 0.9999999999955722 -0.9290343464822658; -0.9999999995791515 0.3612678587093379; -0.07048475634511593 0.9999999999994492; -0.9813309877321692 0.9999999998999286; -0.014136748036853039 -0.056066891038840765; -0.9999999999303426 -0.9999999832180658; 0.5692608824362246 -0.9999991127345851; 0.00911459037904496 -0.043689787107285424; 0.8798932665540296 0.9999999999994968; 0.00103186373867158 -0.05350008560430375; 0.9999999999978647 0.42471547346416094]
142,1334,300,0.399694701923622,[-0.38238410983874194 0.9999999707946196; 0.4064893895620897 -0.9596907718559698; -0.9999999440839288 0.9999999999786395; 0.48657472646585814 0.8791371838349994; -0.390505586231165 -0.9999999945311167; 0.9999991055436119 -0.016455584637970047; -0.03762929439172771 -0.0021012753403254533; 1.0 -0.9999999890601271; -0.03631923125486902 -0.0011845232736163384; -0.9999999995145357 0.008396135959427292; -0.9999997304865189 -0.9999999963643404; 0.999999989730362 0.9999999993963744]
143,647,300,0.40006228452859915,[-0.9999630814923689 -1.0; -0.9999989988867684 0.9999918595901084; 0.9999724179066128 -0.9999867759119585; 0.9999999764891716 0.3555768733359793; -0.007325105477971505 0.014012212476094148; 0.9999930295189813 0.9999642122995661; -0.9992585062031203 0.38832466482641453; -0.8885226362714531 -0.4934767627312608; 0.026958690668935182 0.9999999985303074; 0.004269282422911719 0.018511926628833032; 0.9935497759628855 -0.3414299335055705; 0.06676902865501842 -0.9999952811816499]
144,2927,300,0.3931525423904686,[0.6651109962723751 0.9999999611267175; -0.9999999896358048 -0.9999998162827164; 0.9999999865222188 -0.5623397231401344; 0.013830596630784914 0.024948713118908516; -0.9999999978347753 -0.2831720933664498; -0.567724319404533 0.9999999914051909; 0.8884564859338229 -0.9999999995949623; 0.015608800360131183 0.024292308466592114; 0.017635794015620487 0.02260395366125091; -0.2695520861352352 -0.9999999901629034; -0.9999999994410259 0.900107334752141; 0.9999999942552941 0.6696397470508259]
145,3191,300,0.3960219799967092,[0.9999999930631758 -0.9444317611684377; 0.9999999999984802 0.9568836776465302; -0.054203078704601663 -0.029944363045276912; -0.9999997779366463 -0.5575902594403804; -1.0 0.9999999457502627; 1.0 0.09932643526272168; -0.9999998205487961 0.5116197038031688; -0.04436538036279051 -0.019118296790184952; 0.29712403044020363 0.9999998180015799; 0.4208318929288544 -0.999999988504059; -0.9999557725753915 -0.9999999973684655; -0.048178542090609275 -0.03331867146652449]
146,1406,300,0.39389881148534805,[0.9999999999980438 0.6356125861188836; 0.8693576367354651 -0.9999983529222151; 0.7297804853097212 0.9999998555185114; -0.41293768050782487 -0.9999999866500623; -0.9999999932663781 -0.11092361679267643; -0.9999994998288672 0.8327738235379496; 0.9999998718562652 -0.6096195812753628; 0.034073770332565284 -0.010103264336145739; -0.9999990343222632 -0.9999979857866188; 0.03698613239068092 -0.004333425194908284; 0.043752311636534806 -0.008330840410219469; -0.5003482962303063 0.9999989603380596]
147,1894,300,0.3945927773561033,[0.18329891775832768 -0.9999999959870679; -1.0 0.8877860531695804; 0.9999999873417827 -0.30227619259907285; 0.9999999923550958 0.9876989718626872; 0.0003987543952152382 0.05031501291847532; 0.99999997637564 -0.9999999938406795; -0.9999999921243331 -0.4885965784321468; -0.8617391218813834 -0.9999999022521451; 0.5477295743628117 0.9999998874992491; -0.6020908550402285 0.9999998768958843; 0.008086104086596508 0.04809105382363688; -0.007810086136626159 0.05175083174500929]
148,1394,300,0.39555364940334087,[0.9999994867720114 -0.49765685622543; 0.05463624156746743 0.037126486572531155; 0.9786469928836622 0.9999980981278239; 0.9999997918532423 -0.9999999858494626; -0.23329586859577892 -0.9999999207085262; 0.9999999876323183 0.577480545617943; 0.044523457070510135 0.029048066413873082; -0.9999999840827727 -0.9999934928330292; -0.46584958998226167 1.0; 0.04799494545975535 0.02246650719250684; -0.9999999895160124 0.9084875702429434; -1.0 -0.1958843792386883]
149,1788,300,0.4000022342488803,[-0.9999999246400629 0.37304763246947886; -0.9999996344434358 -0.9999999577360712; 0.9999998992758644 0.9999999800553272; -0.01775671707753366 0.9999997423432609; 0.9981789882059642 0.3931160689355393; 0.004441530978003606 0.03071438715623304; 0.9999999553419459 -0.9999999988006777; 0.9998560126818353 -0.3406038971863871; 0.0841410333078149 -0.9999999574180171; 0.004224623754046774 0.030772756432273073; -0.8286435866859371 -0.5583718271801135; -0.9999999767589395 0.9999999946238376]
150,3183,300,0.4043625403892094,[0.9999999999999921 0.161607672612981; 0.9999999993083879 0.9999999997810578; 0.015444065190474202 0.02695316556307471; -0.8715399526464225 -0.2149915439819831; -0.38185516376455914 -0.9999999909849204; -0.9999999999457553 -0.9999999999331673; 0.014863670951769685 0.033965091075116874; 0.9999999847330876 -0.9999999941660019; 0.45836488363009065 -0.9999581001499099; -0.9999999983440492 0.4968397155272016; 0.24869567451911662 0.9999999996028149; -0.9999776831811846 0.9999999998324574]
151,2761,300,0.394828089846525,[1.0 0.22265736351583407; -0.03129612631688488 -0.01161822871297292; -0.8295903805465557 -0.9999999995015366; 0.5026299135674251 -0.999999986482755; 0.9999999770229294 0.9999999950859566; 0.9999991465762137 -0.9158533079405947; -0.9999999994925782 0.5265960750181257; -0.9697208381978143 0.9999999999411309; -0.030768398759380543 0.020682615021235674; -0.9999999482783498 -0.607335360812666; -0.040179259125066445 -0.01906870121475898; 0.26103197452368543 0.9999999856497477]
152,2003,300,0.40029351943912383,[0.818402505509768 -0.5658173968889031; 0.9999999999456369 -0.9999999999999442; 0.9999999983391754 0.9999999999953154; 0.9999999999992014 0.3156031643428433; 0.13782550338619237 0.9999999999938519; -0.9107078001274242 0.5226749794047046; -0.9999999999734467 1.0; -0.028227647704982196 0.021538569604335072; -0.07287607195053697 -0.9999999999848005; -0.9999999999820517 -0.9999999999976532; -0.028013791097847424 0.020420926319574373; -0.9999999966144506 -0.3689786681704042]
153,1847,300,0.39294345890757915,[0.9999999977615411 -0.883189048059242; -0.01745398579512464 -0.01973702923346685; 0.9999999999999999 0.27928020397655623; -0.6745469911154927 -0.9999999951240957; -0.9999999641352131 0.5710086895851598; 0.5699720692881884 -0.9999999321298623; -0.9999999790019797 -0.6736129551391762; 0.28258361985612546 0.9999999973321053; -0.018056882246133357 -0.020012691054496254; -0.019012079537777928 -0.016219938861844058; -0.8849222897386372 0.9999999980299333; 0.9999999909310989 0.9999999993914428]
154,1211,300,0.3998964937342656,[0.9999999976557805 0.39413993268339287; 0.9999998598374448 -0.9999978837307657; -0.9999982994778481 -0.9999999993127489; -0.9779316647525156 0.37885216565096497; 0.8751741858235048 -0.5032599237802652; 0.008041621773820881 0.011444132004408374; -0.026504694268169156 0.9999999938210582; -0.0416262664394155 -0.9999999821380403; -0.9999999563230072 0.9999995159563048; -0.9990445663494517 -0.361894455296597; 0.9999992483022546 0.9999999995675565; 0.00812069445708708 0.018233807228993718]
155,2112,300,0.4001079414385781,[0.9999983254632822 0.999999759992538; -0.999999996309133 -0.9999999763060277; 0.017714315920826496 -0.005937962962200774; 1.0 -0.39886982167988616; -0.9528787333501362 -0.3847115894612326; -0.09768459781592438 0.9999999341154959; -0.9999997581170837 0.32065383694385474; 0.9999997564989759 -0.9999999957418327; 0.9070704208860775 0.493765031177549; -0.9999999999460856 0.9999999998773015; -0.039409278481441684 -0.9999993617007034; 0.016934814620309522 -0.004567047513913046]
156,1869,300,0.394873634326508,[-0.999996749942714 -0.6095239467224824; 1.0 0.22797775520438118; -0.02009541758257788 -0.017112769091440317; -0.02788143911905257 -0.004896768897602165; -0.7881961110430855 -0.9999999991717589; 0.5070167218857001 -0.9999994191894873; 1.0 -0.9357932652765758; 0.9999974734531804 0.9999991411615193; -0.999999962474625 0.5223325851915503; -0.029687552865045933 -0.0177184917970894; -0.9646191078195239 0.9999919085894068; 0.25533318307778907 0.9999997288889245]
157,3887,300,0.39555629093433115,[1.0 -1.0; 0.9999996188281178 -0.5266510110441307; -0.9999999860644879 -1.0; -0.3079653855397704 -0.9999996099406568; 0.04087497110657267 -0.0035689420069234053; 0.051825162084088085 0.02934618123575014; 0.9957077435510686 0.9999993849943772; -0.9999999997457166 -0.11644639403546217; -0.999999969094626 0.878736547745652; 0.999999983521814 0.5634954163527619; -0.43156429970571547 0.9999931787604458; 0.059979515287720095 0.02237492609638093]
158,1315,300,0.39985672232747715,[1.0 -0.9999999347965174; 0.02376629392710016 -0.0004776280673542937; -0.9999999910480761 1.0; -0.5026629417265668 0.876907281905927; -0.35740127358020246 -0.9915285367101373; -0.999999960811567 -0.05545850471054183; 0.9999997536071865 -0.010216653147329786; 0.38638479097859624 0.9999995954038311; 0.9999999619632595 0.9999998238044185; -0.9999999774038651 -0.9999999501916726; 0.024262783741102373 0.00270622418020459; 0.3831804342836207 -0.9866640528418864]
159,2108,300,0.3961797754562189,[-0.052388388352057315 0.01060836758683136; 0.38374201103590044 0.9999999962365891; -0.9999995499218287 -0.5276726363328368; 0.9999999890752045 0.9929190696064844; 0.9999999789525443 -0.01393896584603607; -0.045360130183021444 0.0158416771356259; -0.9711939990677804 -0.9999999754003752; 0.9999998540439003 -0.9100865119941388; -0.9999997594683244 0.9999999903668311; 0.3518802902291411 -0.9999999890848087; -0.052005858359909146 0.009598105709541019; -0.9999999972561245 0.5461897291799821]
160,1278,300,0.3953212635619915,[-0.9085984355513866 -0.9999996843357933; 0.21734352413001556 -0.999999993079042; 0.9999998529478924 -0.23668797080722975; -0.02541489805003023 0.04698299249297546; -0.9999999512179493 0.9335115183627822; 0.5078253253247836 0.999999975963172; -0.021327884333270458 0.04380858861959938; -0.0067174971208978 0.04498888823497706; -0.593327132267849 0.9999997768579055; -0.9999999820240897 -0.48638198353943185; 0.9999997066410987 -0.9999993030598819; 0.9999999804209678 0.9740118224225208]
161,3713,300,0.39555422826920117,[-0.999999999414913 -0.5927253691626575; 0.9999999995490112 0.9417864935365273; -0.9999999999998409 0.5467607805533382; 0.4643743580197444 -0.9999999992332952; 0.9999999998998623 0.11079972447270447; -0.04245937123073028 -0.0207540944037949; -0.02837350100568841 -0.012976601512700003; 0.9999999896146623 -0.9509781174796571; -0.9244230895358818 1.0; -0.8695735321567107 -0.9999999996497052; -0.03685378238616672 -0.028546227661065775; 0.3368386729508958 0.999999999999963]
162,3933,300,0.3954922678376415,[-0.9999999999831469 -0.20054653845281237; 0.9999999495923427 -0.5012997784453772; 0.04887399857175142 0.04978563314962353; 0.999999994455608 0.5796906808244731; -0.9999999996929019 -0.9999999999581678; 0.9999998891252351 -0.9999999998770039; 0.04291940573583833 0.007630396616640452; -0.4696184048719735 0.9999999954158751; 0.9751792526917381 0.9999999698346826; 0.0429272449442022 0.0018044353515173262; -0.23578245397332 -0.9999999974797744; -0.999999998214873 0.9063638599842831]
163,974,300,0.3956356322281151,[-0.048051001077661755 0.01113905180554298; 0.999987171642624 0.9999979176631177; -0.9933962376858145 1.0; 0.22431846700416969 1.0; -0.981637924175681 -0.9999995949122158; -0.9999979235654729 0.4970949017694367; 0.9999999451976419 -0.9087214188511153; 0.4724531320762035 -0.9999999995201563; -0.999996929979603 -0.5813038999811122; 1.0 0.2098109288069466; -0.0518199725027808 -0.026353893506472385; -0.04948552890357907 -0.044066179912404205]
164,1191,300,0.4005713004393684,[-0.9999999986192873 0.30565693162422597; 0.9501603823290603 0.4957238339786575; -0.999999929487116 1.0; 0.01262085295718263 -1.0; 0.9999999334629087 -0.40693987511104635; -0.7835749067337268 -0.5741457897691427; 0.05000607744681104 0.023979481347186003; 0.9999995167770132 0.9999945439417418; 0.9999997321501491 -0.9999990976258967; -0.13965222349860312 0.999999898413716; 0.04969531825362178 0.025951910116941368; -0.9999986063595074 -0.9999987778221513]
165,454,300,0.39598118270425675,[-0.4415867959829884 0.9999999999990337; -0.2662843583525089 -0.9999959856207316; -0.9995634160156777 0.9314689337263816; 1.0 0.5611399120421895; -0.9999993024816166 -0.15221195798668943; -0.9998924606923076 -0.9969537917414409; 0.9997175998925487 -0.9999990300375111; 0.02060907458131274 0.010712993358107109; 0.9998947559599325 -0.5015876893799185; 0.041378246210727276 0.013815621559308563; 0.9531076715662994 0.9999292818102776; 0.05493264566137643 0.02337719801472352]
166,1993,300,0.40545503580176356,[0.9928659986351561 0.27205346918955386; 0.9999997294313386 -0.9999999999986892; -0.5136372199364238 0.998036722526445; -0.9999999982960849 -0.31018511737867865; -0.9999999999907235 -0.9999999998666068; 0.9999999999992778 0.9999999999692089; -0.06314695973514312 -1.0; -0.051863562486244665 -0.0023796737356243706; -0.05726021914284836 -0.008269823060055099; -0.9999999999541114 0.9999999987762359; 0.2639252355104402 0.938906740680522; 0.9787964058869322 -0.4139226075781789]
167,2302,300,0.3998736485074762,[0.010304105788263929 0.028799838506014416; -1.0 -0.9999999994947135; 0.012440285443907857 0.02785393397467065; -0.9999999993582104 0.36296840865502084; 0.9949132626957513 -0.3629200913429563; -0.9999999984658602 0.9999999999840659; 0.03855575585123005 -1.0; 1.0 -0.9999999676913978; 0.9938851645017321 0.3991020322948564; -0.8788835055100074 -0.4878715755298319; 0.9999999996449036 0.9999999993745339; -0.03193317896331116 0.9999999999007764]
168,1770,300,0.39995230789327185,[0.020679238327224875 -0.01749488652631141; 0.019309498275482787 -0.01692416972515914; -0.9999999999073212 -0.9999999983249092; 0.9999999823032939 0.04297056703514015; -0.3711621543974178 -0.9967807834988804; 0.9999999188082888 -1.0; 0.39599000231493237 -0.9998986444500652; -0.46757601528479265 0.8881996201682683; 0.9999999182681281 0.9999999964673857; -0.9999988312384508 -0.017250642721452273; 0.3518322156802185 0.9999994994712605; -0.9999996129081953 0.9999999913812622]
169,2333,300,0.39528424769272674,[-0.025665908185129458 0.0401027388862153; 0.1909857987900778 -0.9999999999918959; 0.5098229688103665 0.999997896694303; -0.8984563225673612 -0.9999754778931713; 0.9999999999993515 -0.25178702140760856; 1.0 0.9999993759952148; 0.9999999999805599 -0.9999791435995136; -0.9999999969041004 -0.4698335705422667; -0.015800280406719953 0.05185617588674327; -0.9999997791412286 0.9600271694242719; -0.023243390256724988 0.04255569679934687; -0.5817350783312019 0.9999998324523518]
170,2719,300,0.400320014553142,[0.9999999881026355 0.02564621043839185; -0.03145287988707404 -0.04546497042108347; 0.99999972613016 -0.999999969405155; -0.9999999979124821 0.9999999997066399; -0.9999999999974949 0.10219657058061614; -0.3228323137617074 1.0; -0.02384803240359443 -0.04857926893975918; 0.41729707888045414 -0.9959728450385904; 0.531120222249526 0.8063079890456606; -0.4380174692808845 -0.9999473872456949; 0.9999999609292768 0.9999999992947466; -0.99999999465908 -0.9999997413973225]
171,1456,300,0.40019071628480574,[-0.32915919616634365 -0.9959342129834807; 0.33994393198144607 -0.9999916921601728; 0.9999999747301851 -0.9999999327503045; -0.5134353831870806 0.8770540585241474; -1.0 -0.9999994829782658; 0.012267412922801774 0.010921846107605942; 0.9999999701962153 -0.048343763103167896; 0.012784431534289308 0.013865838154705164; 0.9999999992126788 0.9999997966294977; 0.39754037252539415 0.9999999794153455; -0.9999991839809191 -0.08322554676328044; -1.0 0.9999888131447835]
172,1870,300,0.39676158685555796,[-0.9999994463979017 1.0; 0.29448139926118627 0.9999999779886848; -0.999999994124914 0.4940163985208862; 0.999999999654256 0.07559748527124406; -0.04489629262822653 -0.028222112305326823; 0.9999999684476834 -0.9486129697522288; -0.04206777177636426 -0.012356222158024815; 0.38463815436297605 -0.9999999278711433; 1.0 0.9998807663118945; -0.050176369413158 -0.013696475299014991; -0.9999996910322528 -0.9999999808888466; -1.0 -0.5262398349479741]
173,1638,300,0.400026109266862,[-0.022613294622448748 -0.9999977071269249; -0.9999999947519387 -0.9999998917913222; -0.9999988272912543 0.9999977875028344; -0.06282232680538564 0.999979673585204; 0.9999999585187461 -0.9999993811479841; 0.9999999992462 0.9999996551378451; -0.8661824533949598 -0.4675960218028895; 0.999999999733217 -0.39734405645777304; 0.999475280160894 0.4124396090227321; -0.9999949802702456 0.3412795140818203; 0.04201639347559456 0.024832763347315295; 0.04209317773179693 0.024589366372230862]
174,1128,300,0.39274779743839294,[-0.9999999861129615 0.8448353913797099; 0.04157074874918328 0.014001169555092764; -0.31701841683088683 -0.9999999901005645; 0.02864072355060815 0.01492971345350508; -0.9999996991998557 -0.9999998042109319; 0.028197902362298407 0.010360259377190036; 0.9999999907627496 -0.5884702421903348; 0.9999995523123607 0.6736060603262214; -0.9999999369235875 -0.253895248794; -0.566379008776372 0.999999910689506; 0.8878427214718773 -0.9999997069696771; 0.692333769087877 0.9999999318728082]
175,1531,300,0.392673464569681,[0.9999999748546488 0.5840459586484986; 0.025848445587135775 -0.018103352862169575; -0.5740688238728707 -0.9999996415277994; -0.9999999066094242 0.2730623030171862; 0.6885066160545303 -0.9999998624337966; 0.029674985060114963 -0.014936335952903005; -0.9999997825727375 -0.8536508752834757; -0.9999994973901551 0.999999959609066; -0.30120886050789686 0.9999999200206878; 0.02886785746490534 -0.01735454751219242; 0.8737813745700971 0.9999993956928337; 0.9999998690234414 -0.6800769013815535]
176,817,300,0.399817784228894,[-0.030666591251816092 -0.004857477508876377; -0.02500713109251056 0.008113055028173687; -1.0 0.010598008278605072; 0.9999999784248956 -0.999999596023811; -0.38730103580269465 -0.9999984195645345; -1.0 0.9999956877434032; 0.37330438136369987 0.9722599691082023; 0.5066921591463325 -0.874793664190727; -0.9999948052468505 -0.9998598731870054; -0.3762106837670693 0.9999999995906805; 0.9994606820879273 0.05738256803942526; 0.9999962341645562 0.999976326552116]
177,2114,300,0.39988644979326365,[-0.024536348291542755 0.9999994856633895; 0.00778548891153978 0.03509973476399017; 0.9861817907262063 0.41045631533146554; 0.06780408926089722 -0.9999815034604179; 0.01273018301249913 0.03259739071219728; -0.9999979127162614 -0.9999999749505744; -0.9999994833312953 0.3734243096605256; 0.999999999883317 0.9999996143370261; 0.9999999893023995 -0.9999999828326388; 0.9894806332956166 -0.36218007236132205; -0.9999999970642561 0.9999999383662258; -0.841010309920805 -0.5414420343208951]
178,1227,300,0.3952828457397183,[0.9999968516910936 -0.99999705568495; 0.9999999906945505 1.0; -0.87798661193801 -1.0; -0.9999998294363756 -0.4579537614973163; -0.032131295541048 0.059234484753086285; -0.9999993783741447 0.9810572576331429; -0.013553895006562783 0.04793257332435135; -0.02010601860210675 0.05990445029259018; 0.5204054386050697 0.9999961667641902; -0.5775102304709229 0.9999992622304233; 0.9999998768886588 -0.2756038338470117; 0.16399205092887179 -0.9999999002225882]
179,1205,300,0.39562306270126824,[0.9999994353923892 -0.4390284359641122; -0.12569287614084848 -0.9999999488522155; -0.5203830447529039 0.9999999644359034; -0.9999996531627161 0.9999973008257718; -0.9999999986967877 -0.2932939288341013; 0.029656822456182973 0.05691532289596201; -0.9728739067350779 -1.0; 0.011147014576598332 0.05620333273974897; 0.9063662458217255 -0.9999994710995829; 0.5692470474512712 0.9999998255151001; 0.03516729282734336 0.04615068436670755; 0.9999997508641617 0.9999996664940702]
180,1792,300,0.3951969325555498,[0.999999999707128 -0.2508878350632102; -0.021006469941930974 0.045559290157987625; -0.9999999766928833 0.9444206353151297; 0.20297739152447003 -0.9999999999812134; -0.8937561318893934 -0.9999997811040414; -0.03412289696462204 0.05206509504591973; -0.9999999677574358 -0.48225359971789467; 0.5139516031192393 0.9999998024606876; -0.02585148696769 0.04542809010915159; 0.9999999163621168 -0.999999841318509; -0.5919781024511676 0.9999996670525483; 0.9999999825267439 0.9769090924175046]
181,2792,300,0.4036569636970636,[0.09625186960938455 0.9999999999906657; -0.999999999878234 0.9999999999956265; -0.9999999999964007 -0.9999999995463987; 0.9999999999936766 0.30304912960043456; -0.9229925334243315 0.4785153694565314; 0.02189049928680692 0.01280571685194258; 0.999999999998389 0.9999999999860487; 0.9999999999776138 -0.9999999999997343; -0.9999999976088032 -0.18950068623379146; -0.2845787518119638 -0.9999999998565307; 0.5700941841304673 -0.8974139097124083; 0.02146965956718104 0.00569693329409326]
182,2017,300,0.3930679992696766,[-0.03775835741210867 -0.005747408264153232; 0.5413139407013198 -1.0; -0.9999997720158791 0.6097280045011644; 0.38051482860631125 0.9999999592108324; 1.0 -0.8107684260508302; -0.04234958895245334 0.0005109599824901664; -0.043162885270665766 -0.0035507879446273704; 0.9999999321339266 0.18196412503689208; -0.714129524054034 -0.9999999924305499; -0.8909171973022523 1.0; 0.9999999808315575 0.9999999886684288; -0.9999999702332278 -0.6613154083578598]
183,844,300,0.40516268209248446,[0.9999995817161274 0.9999913817686197; 0.9999911567182628 0.05068542963429391; 0.030807411392926833 0.04650896556956639; -0.9911119908769883 0.5120228183433886; 0.40018166257860865 -0.9999994860633901; -1.0 1.0; -0.20032063462789182 -0.9419221558482203; -0.9999943556367671 -0.9999949526822879; 1.0 -0.9999999985818704; 0.018043950560099515 0.044740993786697075; 0.31325570313727835 0.9999856956494569; -0.9999999889783181 -0.28867462370262575]
184,1515,300,0.3957970186402744,[1.0 -0.8874111234207391; -1.0 0.9999998824091522; -1.0 -0.5516935266234183; -0.043826843322962945 -0.0028030300993588603; 0.33083546306550304 0.9999999610443915; -0.999985989714018 0.5299100173861269; -0.9950633566943258 -1.0; 0.40808711482302085 -0.9999976565536747; -0.047975151643234674 -0.019664792141297686; 0.9999999705740791 0.9997911716705105; -0.051054246471416175 -0.020956094209101647; 0.999999991946067 0.07646706348905237]
185,1265,300,0.3954737485682618,[-0.9999987559392232 -0.9048794672870573; 0.057676078549907715 -0.005606206280015134; -0.9999993402037094 0.056213644346464114; 0.9576406849552035 -0.9999954979131424; 0.05051851051827036 -0.0022236041822775066; 0.9999994563962809 -0.5685995051855042; -0.4182510972901185 -0.9999999757840489; 0.999823321230863 0.9999999972985678; 0.9999996750763968 0.5522820622312143; -0.3599820654958585 0.9999999714576983; 0.05854998300048406 -0.010563039399170573; -0.9999994399065187 0.9503531267366649]
186,708,300,0.39303615325216046,[-0.9999977318160446 0.19115882967633016; -1.0 0.9999601601790438; -0.544585011917846 -0.9999999997399619; 0.8817267190659821 0.9999982182338655; 1.0 -0.6628023755753021; 0.0398950047665712 -0.009818845114127178; 0.04126489883598381 -0.0023528867654028503; 0.04049690727732055 -0.008937595196491987; 0.71002937620099 -0.9999907838878827; -0.9999998498000037 -0.8170173620602258; 1.0 0.6066871623169371; -0.37224245893830976 0.9999990574951856]
187,400,300,0.39671481715521184,[-0.9998580109696681 -0.9983100486948493; -0.002862480938049256 -0.0027517407543848123; 0.9995716325381854 -0.5626544311864323; -0.999932146823794 0.17859253858871524; 0.9133026372876949 -1.0; 0.039910136913332755 -0.04972264048352842; -0.45208560279101 -0.9999705488471473; 0.9999985961640667 0.4747822181595603; -0.23020935005665816 0.9995468681675763; -0.9999919328526549 0.983690516705145; 0.012069369041624893 -0.030548530371030173; 0.997257850605441 0.9999788119541496]
188,1696,300,0.40016232849336036,[-0.008547719744830755 0.025841577485755968; -0.00707382611021207 0.0258509004791223; 0.9999999998857783 0.9999999910926842; -0.9999999878222722 -0.9999999989911066; 0.9999999984406992 -1.0; 0.3986952706172524 -0.9180746294987205; -0.9999999991949932 0.9999999962784049; -0.34970063400229073 -0.9999999994258966; 0.4214292383793876 0.983555719904614; -0.40583888837714277 0.9850602127561633; 1.0 -0.06551586386946644; -0.9999999853273398 -0.03952486510633492]
189,677,300,0.40383741999114225,[0.06867959670607833 -0.055415441437365986; -0.9999976167077845 0.9999804497921487; 0.9999775164744966 0.999993183944845; -0.9999975152496904 -0.12335733986400786; 0.10911552542251005 0.9999983034832113; 0.0778236317576601 -0.04930041002698068; 0.999996383079851 -0.9999991077538002; 0.5225239836036831 -0.9999224529783102; -0.33727445971603076 -0.9993602053070294; 0.9999972070354948 0.3077008131553204; -0.9999999956262013 -1.0; -0.7606960784429261 0.5853089468514237]
